SpeciesId,CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total ER,Age2,Age3,Age4,Age5,Age6,Age7
CM,CM_20,Douglas-Gardner,1981,80863.60932,,27258.04837,217838.9189,44539.08267,164.3081622,0,289800.3581,0.425785411,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1982,126119.7197,,63303.61744,296833.2535,17307.12642,1198.316641,0,378642.314,0.401400484,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1983,23615.14614,,86259.23606,115344.3298,126222.6861,361.8410199,0,328188.0931,0.543132136,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1984,114250.7651,,33518.86508,841218.2817,38113.92076,649.3124297,0,913500.38,0.155361274,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1985,213267.7973,,244456.5947,254012.396,68394.24259,259.4798893,0,567122.7131,0.321103788,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1986,292682.9485,,73815.56805,455817.3256,27331.88167,200.9416311,0,557165.717,0.316248261,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1987,99865.83584,,132459.7357,182154.8823,21165.8518,197.8604659,0,335978.3302,0.399608872,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1988,570249.3932,,52933.89741,141061.025,20841.30241,496.3100464,0,215332.5349,0.52992224,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1989,353221.3954,,40992.09273,138898.047,52277.99155,552.2412235,0,232720.3726,0.035714434,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1990,453759.8296,,40363.53504,348409.6526,58169.40887,186.2357699,0,447128.8322,0.309682644,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1991,194211.6106,,101247.2495,387673.3389,19616.83443,115.7974021,0,508653.2202,0.260653624,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1992,144020.4233,,112657.2096,130737.5105,12197.32636,1784.060667,0,257376.1071,0.292004296,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1993,183786.8966,,37992.09707,81289.7763,187921.0569,208.5979662,0,307411.5282,0.082445267,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1994,384346.3538,,23622.67004,1252410.588,21972.31911,168.560568,0,1298174.138,0.235026903,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1995,516271.4269,,363948.376,146435.7723,17755.0465,249.5589512,0,528388.7537,0.076523752,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1996,158785.605,,42553.9851,118329.5188,26286.87619,1263.600959,0,188433.981,0.157782052,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1997,105816.15,,34386.35588,175190.3837,133099.301,1454.114175,0,344130.1548,0.097328766,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1998,1146392.294,,50910.02604,887047.8731,153166.6931,696.3845461,0,1091820.977,0.365253811,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1999,162435.896,,257774.5956,1020788.151,73352.50552,510.7083984,0,1352425.96,0.230783837,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2000,140225.2424,,296639.2917,488861.9514,53794.61797,451.1682169,0,839747.0292,0.178236824,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2001,167955.2866,,142062.4474,358517.2957,47523.05218,114.4616109,0,548217.2569,0.335190848,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2002,803495.0886,,104184.5133,316720.0883,12056.62302,23.19439976,0,432984.419,0.371869702,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2003,663755.6376,,92038.31625,80352.05088,2443.143441,105.7447099,0,174939.2553,0.54909383,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2004,392040.7366,,23350.16863,16282.46863,11138.44277,24.41552981,0,50795.49556,0.443892779,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2005,147367.147,,4731.657551,74232.78632,2571.769139,264.3633869,0,81800.5764,0.714961096,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2006,365796.1141,,21571.92081,17139.70192,27846.27675,370.9992201,0,66928.8987,0.199102288,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2007,93832.8687,,4980.76808,185583.0976,39078.58451,45.62295797,0,229688.0731,0.190211504,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2008,21134.09201,,53930.13092,260441.4525,4805.61824,64.20361802,0,319241.4053,0.09992869,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2009,80213.91099,,75683.84089,32027.3165,6762.781098,765.8473352,0,115239.7858,0.250679689,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2010,23801.12466,,9307.083427,45070.93985,80669.25264,379.677681,0,135426.9536,0.037041017,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2011,250210.5105,,13097.53808,537624.8293,39992.71573,73.53391902,0,590788.617,0.065066536,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2012,358414.8183,,156232.8564,266533.732,7745.572803,63.94073013,0,430576.1019,0.045690114,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2013,46185.64112,,77454.24692,51620.81115,6735.090241,163.0400826,0,135973.1884,0,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2014,64995.46264,,15000.91948,44886.39255,17173.55537,17.78605646,,77078.65346,0,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2015,537687.7426,,13043.90895,114454.138,1873.464614,,,129371.5116,0.306471371,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2016,313893.4469,,33260.17686,12485.81164,,,,45745.98849,0.183335563,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2017,40995.93452,,3628.355519,,,,,3628.355519,0.449281658,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2018,64729.33247,,,,,,,0,0,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2019,165050.9103,,,,,,,0,0,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_21,East HG,1954,202372.9746,,39275.8959,150025.4205,3222.496581,348.839895,0,192872.6529,0.395273518,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1955,33683.04143,,47565.53083,19474.88527,30131.04593,405.7646786,0,97577.22671,0.567390659,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1956,90343.66152,,6174.508645,182094.4252,35047.92411,669.8996787,0,223986.7576,0.228449099,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1957,166952.9976,,57733.00262,211809.1622,57862.58474,645.7969854,0,328050.5466,0.092107414,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1958,209783.228,,67154.05431,349687.6323,55780.71461,866.4104446,0,473488.8116,0.058013314,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1959,28897.45731,,110868.3968,337106.0264,74836.20215,371.7699244,0,523182.3953,0.000406148,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1960,267299.0925,,106879.4011,452266.2521,32111.62722,764.406119,0,592021.6865,0.011128893,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1961,255754.6133,,143390.9286,194063.9005,66025.57853,893.1916801,0,404373.5993,0.186574866,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1962,417343.6201,,61527.92249,399019.9941,77149.43137,695.1907688,0,538392.5387,0.196006829,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1963,372506.6732,,126509.2127,466246.057,60047.10265,410.9264972,0,653213.2989,0.255599948,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1964,334432.4556,,147823.2231,362889.5813,35493.77619,794.9205867,0,547001.5011,0.501858081,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1965,237479.0515,,115054.0722,214503.6315,68661.26567,581.3605148,0,398800.33,0.175635269,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1966,470797.1127,,68008.33528,414948.5462,50215.01446,475.0188417,0,533646.9148,0.205163163,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1967,345819.159,,131559.3571,303470.1887,41029.75245,698.7168929,0,476758.0151,0.500342131,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1968,232941.5073,,96215.16519,247959.8354,60351.67162,332.7626413,0,404859.4348,0.567574561,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1969,274504.2142,,78615.6183,364730.2181,28742.37314,86.95942085,0,472175.169,0.137908783,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1970,292978.3384,,115637.6458,173702.0987,7511.119976,248.732228,0,297099.5967,0.524358086,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1971,226187.0295,,55072.21713,45392.81768,21484.24619,148.2852857,0,122097.5663,0.497899659,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1972,172969.0019,,14391.78415,129838.223,12808.14155,278.6364336,0,157316.7851,0.530077983,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1973,227752.163,,41165.18373,77404.91913,24067.22196,29.32341821,0,142666.6482,0.57934155,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1974,164467.3336,,24541.21478,145448.2184,2532.810248,276.4154277,0,172798.6588,0.362157521,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1975,65806.2889,,46114.32977,15306.82431,23875.38257,223.3908348,0,85519.92747,0.023394622,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1976,158483.5252,,4853.025714,144288.8533,19295.38335,156.706809,0,168593.9691,0.177718701,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1977,67507.51528,,45746.75328,116610.0158,13535.55063,212.8682117,0,176105.1879,0.412480324,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1978,162149.9415,,36971.18316,81800.95431,18386.49178,569.0993842,0,137727.7286,0.248987364,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1979,22369.51514,,25934.97689,111117.2065,49155.95931,837.6697856,0,187045.8125,0.015512226,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1980,141491.695,,35229.68903,297069.8785,72353.72773,478.3404709,0,405131.6358,0.339402355,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1981,152026.6796,,94185.94808,437263.6281,41316.65817,580.1240203,0,573346.3583,0.121740594,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1982,109919.4608,,138634.3495,249693.7258,50108.21225,766.4075769,0,439202.6951,0.094778058,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1983,164353.9079,,79165.34792,302824.7386,66198.45445,505.8419906,0,448694.3829,0.003591156,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1984,285525.652,,96010.52535,400064.7551,43692.10194,706.3576715,0,540473.7401,0.352521478,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1985,277673.0665,,126840.454,264049.5191,61011.64388,433.0964796,0,452334.7134,0.572211352,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1986,237694.4351,,83716.84944,368718.7045,37408.70843,247.5802045,0,490091.8426,0.358716246,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1987,317681.939,,116902.1946,226076.3624,21384.74016,233.0246792,0,364596.3218,0.293291968,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1988,299257.0921,,71677.46738,129236.8667,20127.50667,439.9586023,0,221481.7994,0.496089959,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1989,300716.7255,,40974.52384,121638.8825,38001.42427,274.4191026,0,200889.2498,0.23279565,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1990,331838.7695,,38565.58441,229658.3904,23702.94998,372.1449098,0,292299.0697,0.393723397,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1991,188974.9204,,72813.14868,143246.7715,32144.01658,238.8768846,0,248442.8137,0.436896965,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1992,121672.656,,45416.36147,194259.6429,20632.99091,335.6706541,0,260644.6659,0.365771985,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1993,122455.9795,,61589.98257,124693.7338,28993.55275,316.4653124,0,215593.7344,0.321817735,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1994,234904.1967,,39534.1244,175220.0814,27334.69136,340.8070491,0,242429.7042,0.310955433,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1995,192711.9225,,55553.49325,165194.8931,29437.20887,264.2628554,0,250449.8581,0.093719585,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1996,213874.5899,,52375.00921,177901.2796,22825.70413,184.4328873,0,253286.4259,0.258321897,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1997,153700.7248,,56403.56663,137945.2105,15930.39064,216.2688692,0,210495.4366,0.169632888,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1998,206880.8494,,43735.50257,96273.96717,18680.22358,261.6113459,0,158951.3047,0.204618901,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1999,193473.7816,,30523.64285,112892.3497,22596.68,247.1896933,0,166259.8623,0.211022975,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2000,205259.1847,,35792.49785,136561.1225,21351.00975,234.3257859,0,193938.9559,0.222747046,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2001,204575.1294,,43296.67774,129033.0199,20239.88976,20.19770972,0,192589.7851,0.000954974,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2002,137633.2188,,40909.89423,122318.0603,1744.577177,154.0029261,0,165126.5346,0.036940206,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2003,162870.0931,,38780.91757,10543.20448,13302.00274,241.7532994,0,62867.87809,0.028113195,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2004,202716.0916,,3342.720959,80389.52742,20881.44124,107.6010266,0,104721.2906,0,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2005,174060.0005,,25487.48427,126195.2223,9294.03867,38.78047696,0,161015.5257,0.091265591,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2006,165971.9932,,40010.17105,56167.73587,3349.663697,149.5605246,0,99677.13115,0.085922376,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2007,15650.70032,,17807.9699,20243.40897,12918.29032,108.6593673,,51078.32855,0,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2008,116925.028,,6418.168936,78070.59386,9385.452853,,0,93874.21565,0.020178735,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2009,187328.5879,,24752.26683,56720.18974,,236.4967084,,81708.95328,0,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2010,77496.95403,,17983.12529,,20427.40319,,,38410.52848,0.070527448,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2011,30050.02208,,,123451.2818,,,,123451.2818,0,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2012,115890.7115,,39140.20525,,,,,39140.20525,0,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2013,84197.42726,,,,,,,0,0,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2014,,,,,,,,0,,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2015,103307.1867,,,,,,,0,0.436266576,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2016,80110.85912,,,,,,,0,,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2017,50206.69812,,,,,,,0,,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2018,104656.0791,,,,,,,0,,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2019,29421.91768,,,,,,,0,,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_22,Skidegate,1954,394242.937,,6659.418979,63037.30766,8551.532605,192.5736244,0,78440.83287,0.395273518,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1955,13655.64599,,4502.664833,34745.65929,10174.30649,241.4676732,0,49664.09828,0.567390659,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1956,74573.1138,,2481.832807,41339.13803,12757.54207,211.7056676,0,56790.21857,0.228449099,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1957,111917.4045,,2952.795573,51835.06051,11185.11611,316.0575914,0,66289.02978,0.092107414,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1958,78512.93373,,3702.504322,45446.14998,16698.37608,2021.66836,0,67868.69874,0.058013314,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1959,45922.22458,,3246.15357,67847.02963,106811.4783,653.1348311,0,178557.7964,0.000406148,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1960,54050.52163,,4846.216402,433984.8079,34507.29024,514.4478959,0,473852.7625,0.011128893,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1961,55749.37235,,30998.91485,140206.2771,27179.99717,684.7100028,0,199069.8991,0.186574866,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1962,48311.24642,,10014.73408,110434.815,36175.51181,2026.642838,0,158651.7037,0.196006829,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1963,66778.40139,,7888.201071,146984.4139,107074.2966,296.6017417,0,262243.5133,0.255599948,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1964,285842.2364,,10498.88671,435052.6625,15670.45868,294.8843347,0,461516.8923,0.501858081,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1965,152821.9179,,31075.19018,63670.50721,15579.72235,606.0371703,0,110931.4569,0.175635269,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1966,116060.057,,4547.893372,63301.83718,32018.96383,639.441897,0,100508.1363,0.205163163,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1967,97105.27038,,4521.559798,130095.9792,33783.84689,769.4842471,0,169170.8702,0.500342131,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1968,248743.5632,,9292.569945,137266.8606,40654.41772,543.5043399,0,187757.3526,0.567574561,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1969,72575.54655,,9804.775755,165182.6184,28715.14596,98.30865203,0,203800.8487,0.137908783,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1970,39810.27864,,11798.75845,116672.265,5193.973782,261.8170983,0,133926.8143,0.524358086,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1971,86368.06214,,8333.733212,21103.59063,13832.67003,1013.721805,0,44283.71568,0.497899659,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1972,85288.46136,,1507.399331,56203.40377,53558.30205,844.4423761,0,112113.5475,0.530077983,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1973,91874.0261,,4014.528841,217612.2809,44614.70554,157.4149663,0,266398.9303,0.57934155,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1974,98396.54587,,15543.73435,181273.6301,8316.757384,592.4912693,0,205726.6131,0.362157521,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1975,27250.4859,,12948.11643,33791.74609,31303.28873,491.1591396,0,78534.31039,0.023394622,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1976,61105.71304,,2413.696149,127188.1258,25949.57454,692.7586607,0,156244.1552,0.177718701,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1977,169045.8844,,9084.866129,105435.4953,36600.74924,290.2938213,0,151411.4045,0.412480324,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1978,180003.3803,,7531.106807,148712.1925,15337.19023,879.5499332,0,172460.0395,0.248987364,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1979,43986.53431,,10622.29946,62316.40698,46469.5548,1740.423535,0,121148.6848,0.015512226,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1980,111091.8947,,4451.171927,188810.0523,91952.37677,897.3677598,0,286110.9688,0.339402355,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1981,122435.8039,,13486.43231,373610.9189,47410.92997,816.142417,0,435324.4236,0.121740594,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1982,177991.98,,26686.49421,192634.9458,43119.52437,770.6008082,0,263211.5651,0.094778058,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1983,82099.16946,,13759.63898,175198.5722,40713.40936,662.7622023,0,230334.3827,0.003591156,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1984,161640.1573,,12514.18373,165422.3068,35015.93636,775.0299161,0,213727.4568,0.352521478,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1985,211323.4058,,11815.87906,142272.9528,40947.4139,1029.875994,0,196066.1217,0.572211352,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1986,163336.8207,,10162.35377,166373.0887,54411.78171,611.430639,0,231558.6548,0.358716246,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1987,163707.801,,11883.79205,221080.0468,32303.91876,664.5622673,0,265932.3199,0.293291968,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1988,110216.3109,,15791.43192,131253.7772,35111.03979,366.988022,0,182523.2369,0.496089959,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1989,144321.883,,9375.269799,142659.3667,19389.2005,381.7654183,0,171805.6024,0.23279565,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1990,133368.3177,,10189.95477,78780.0954,20169.9396,684.1269418,0,109824.1167,0.393723397,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1991,164602.4143,,5627.149671,81952.30979,36144.70676,441.757578,0,124165.9238,0.436896965,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1992,110066.7181,,5853.736414,146859.2502,23339.52537,839.8097733,0,176892.3217,0.365771985,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1993,127922.0779,,10489.94644,94830.62673,44369.94969,863.3136571,0,150553.8365,0.321817735,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1994,71773.24801,,6773.616195,180279.1647,45611.73822,341.3910202,0,233005.9101,0.310955433,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1995,98202.50774,,12877.08319,185324.6651,18036.82557,274.2249119,0,216512.7987,0.093719585,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1996,144017.5932,,13237.47608,73285.27234,14488.21618,194.9373305,0,101205.9019,0.258321897,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1997,104116.017,,5234.66231,58866.94776,10299.18896,203.0653783,0,74603.8644,0.169632888,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1998,189591.8169,,4204.781983,41846.54694,10728.62082,210.2157153,0,56990.16546,0.204618901,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1999,193328.7155,,2989.039067,43591.36787,11106.39696,135.7564337,0,57822.56033,0.211022975,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2000,75314.37429,,3113.669133,45126.30688,7172.464914,169.2126473,0,55581.65358,0.222747046,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2001,77759.84121,,3223.307634,29142.3811,8940.068198,101.7904236,0,41407.54736,0.000954974,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2002,53285.82134,,2081.59865,36324.31495,5377.927382,242.5635304,0,44026.40451,0.036940206,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2003,56016.37076,,2594.593925,21851.01094,12815.43985,275.9572446,0,37537.00197,0.028113195,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2004,59666.22719,,1560.786496,52070.30452,14579.74109,150.5105881,0,68361.34269,0,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2005,35015.53698,,3719.307466,59238.82184,7951.976073,212.9830929,0,71123.08847,0.091265591,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2006,43901.49355,,4231.344417,32309.60625,11252.60674,280.6055207,0,48074.16293,0.085922376,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2007,28891.51524,,2307.829018,45720.3706,14825.32501,127.4405342,0,62980.96516,0,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2008,67458.35759,,3265.740757,60236.65177,6733.108223,107.9136323,0,70343.41438,0.020178735,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2009,78325.86459,,4302.617983,27357.23467,5701.436904,457.1749101,,37818.46447,0,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2010,39706.99484,,1954.088191,23165.45972,24154.07442,,,49273.62233,0.070527448,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2011,60451.70119,,1654.675695,98140.21403,,,,99794.88973,0,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2012,79645.20028,,7010.015288,,,,,7010.015288,0,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2013,36171.87162,,,,,,,0,0,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2014,30629.48595,,,,,,,0,0,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2015,73150.88265,,,,,,,0,0.436266576,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2016,30832.88085,,,,,,,0,,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2017,59873.29931,,,,,,,0,,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2018,106941.9943,,,,,,,0,,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2019,83230.56113,,,,,,,0,,,0.05402,0.75631,0.18614,0.00352,0
