stock.id,species,stock,brood.yr,spawners,recruits,use
215,Pink,Area 5,2006,79227,101065,1
215,Pink,Area 5,2007,347684,537097,1
215,Pink,Area 5,2008,83738,148199,1
215,Pink,Area 5,2009,447173,,
215,Pink,Area 5,2010,134464,,
216,Pink,Area 4,1980,,2217831,
216,Pink,Area 4,1981,,11901146,
216,Pink,Area 4,1982,1512518,6277830,1
216,Pink,Area 4,1983,4785874,6783142,1
216,Pink,Area 4,1984,2397537,8682021,1
216,Pink,Area 4,1985,3034552,9279110,1
216,Pink,Area 4,1986,3615959,4503945,1
216,Pink,Area 4,1987,4275669,12310582,1
216,Pink,Area 4,1988,1624346,11477478,1
216,Pink,Area 4,1989,6253915,28393718,1
216,Pink,Area 4,1990,5658849,5183951,1
216,Pink,Area 4,1991,7962665,3330555,1
216,Pink,Area 4,1992,1578092,925668,1
216,Pink,Area 4,1993,1235944,10049265,1
216,Pink,Area 4,1994,398018,11614814,1
216,Pink,Area 4,1995,3517183,1490587,1
216,Pink,Area 4,1996,4146885,611992,1
216,Pink,Area 4,1997,777122,3743745,1
216,Pink,Area 4,1998,474881,1745266,1
216,Pink,Area 4,1999,1723389,4871277,1
216,Pink,Area 4,2000,770885,1899016,1
216,Pink,Area 4,2001,2319722,5784389,1
216,Pink,Area 4,2002,1026774,3160778,1
216,Pink,Area 4,2003,3457105,4921338,1
216,Pink,Area 4,2004,1674614,537933,1
216,Pink,Area 4,2005,3022015,2907484,1
216,Pink,Area 4,2006,303875,295567,1
216,Pink,Area 4,2007,1556228,8349787,1
216,Pink,Area 4,2008,189602,888235,1
216,Pink,Area 4,2009,6200323,,
216,Pink,Area 4,2010,791517,,
217,Pink,Area 3,1980,,1445733,
217,Pink,Area 3,1981,,3196079,
217,Pink,Area 3,1982,805103,1860891,1
217,Pink,Area 3,1983,965159,1711064,1
217,Pink,Area 3,1984,835721,1431913,1
217,Pink,Area 3,1985,834056,1290738,1
217,Pink,Area 3,1986,631773,594881,1
217,Pink,Area 3,1987,575438,2505836,1
217,Pink,Area 3,1988,280729,588078,1
217,Pink,Area 3,1989,1047108,3513689,1
217,Pink,Area 3,1990,328158,719158,1
217,Pink,Area 3,1991,676794,1928110,1
217,Pink,Area 3,1992,381225,445259,1
217,Pink,Area 3,1993,596420,1664543,1
217,Pink,Area 3,1994,293068,1367867,1
217,Pink,Area 3,1995,664872,642564,1
217,Pink,Area 3,1996,669992,401328,1
217,Pink,Area 3,1997,417234,2298048,1
217,Pink,Area 3,1998,285449,892847,1
217,Pink,Area 3,1999,850870,2219304,1
217,Pink,Area 3,2000,625561,2300362,1
217,Pink,Area 3,2001,1523590,2162655,1
217,Pink,Area 3,2002,1664252,2397739,1
217,Pink,Area 3,2003,1635560,2651663,1
217,Pink,Area 3,2004,1546595,456808,1
217,Pink,Area 3,2005,1853308,1807920,1
217,Pink,Area 3,2006,399261,192579,1
217,Pink,Area 3,2007,1171782,1496402,1
217,Pink,Area 3,2008,173302,860410,1
217,Pink,Area 3,2009,1234699,,
217,Pink,Area 3,2010,776766,,
218,Pink,Area 2W,1980,272135,204652,1
218,Pink,Area 2W,1981,,,
218,Pink,Area 2W,1982,188983,230120,1
218,Pink,Area 2W,1983,,,
218,Pink,Area 2W,1984,109740,539510,1
218,Pink,Area 2W,1985,,,
218,Pink,Area 2W,1986,438545,349712,1
218,Pink,Area 2W,1987,,,
218,Pink,Area 2W,1988,280896,570901,1
218,Pink,Area 2W,1989,,,
218,Pink,Area 2W,1990,291506,281777,1
218,Pink,Area 2W,1991,,,
218,Pink,Area 2W,1992,164101,196759,1
218,Pink,Area 2W,1993,,,
218,Pink,Area 2W,1994,156004,254782,1
218,Pink,Area 2W,1995,,,
218,Pink,Area 2W,1996,254782,853244,1
218,Pink,Area 2W,1997,,,
218,Pink,Area 2W,1998,376631,996731,1
218,Pink,Area 2W,1999,,,
218,Pink,Area 2W,2000,492497,406912,1
218,Pink,Area 2W,2001,,,
218,Pink,Area 2W,2002,385334,95175,1
218,Pink,Area 2W,2003,,,
218,Pink,Area 2W,2004,67612,58505,1
218,Pink,Area 2W,2005,,,
218,Pink,Area 2W,2006,41380,80936,1
218,Pink,Area 2W,2007,,,
218,Pink,Area 2W,2008,80936,656447,1
218,Pink,Area 2W,2009,,,
218,Pink,Area 2W,2010,656447,,
219,Pink,Area 2E,1980,409555,237937,1
219,Pink,Area 2E,1981,35690,50854,1
219,Pink,Area 2E,1982,237838,347916,1
219,Pink,Area 2E,1983,50854,78518,1
219,Pink,Area 2E,1984,304290,1441823,1
219,Pink,Area 2E,1985,69137,147697,1
219,Pink,Area 2E,1986,1088678,1036994,1
219,Pink,Area 2E,1987,147463,96837,1
219,Pink,Area 2E,1988,898752,1700878,1
219,Pink,Area 2E,1989,94124,37113,1
219,Pink,Area 2E,1990,1365470,1055212,1
219,Pink,Area 2E,1991,36977,42046,1
219,Pink,Area 2E,1992,1031604,858690,1
219,Pink,Area 2E,1993,41841,10858,1
219,Pink,Area 2E,1994,773877,962321,1
219,Pink,Area 2E,1995,10822,10098,1
219,Pink,Area 2E,1996,941686,994868,1
219,Pink,Area 2E,1997,9854,6665,1
219,Pink,Area 2E,1998,845040,477625,1
219,Pink,Area 2E,1999,6665,25453,1
219,Pink,Area 2E,2000,463213,670277,1
219,Pink,Area 2E,2001,25453,2135,1
219,Pink,Area 2E,2002,649511,427228,1
219,Pink,Area 2E,2003,2135,480439,
219,Pink,Area 2E,2004,427228,294565,1
219,Pink,Area 2E,2005,480439,222150,1
219,Pink,Area 2E,2006,294565,520358,1
219,Pink,Area 2E,2007,222150,190147,1
219,Pink,Area 2E,2008,520358,1718543,1
219,Pink,Area 2E,2009,190147,,
219,Pink,Area 2E,2010,1514972,,
220,Pink,Area 1,1980,431985,566981,1
220,Pink,Area 1,1981,,,
220,Pink,Area 1,1982,548884,2541313,1
220,Pink,Area 1,1983,,,
220,Pink,Area 1,1984,1860322,2116237,1
220,Pink,Area 1,1985,,,
220,Pink,Area 1,1986,1249505,1038473,1
220,Pink,Area 1,1987,,,
220,Pink,Area 1,1988,853132,3492949,1
220,Pink,Area 1,1989,,,
220,Pink,Area 1,1990,2123125,1935222,1
220,Pink,Area 1,1991,,,
220,Pink,Area 1,1992,1489939,1042589,1
220,Pink,Area 1,1993,,,
220,Pink,Area 1,1994,965474,4947640,1
220,Pink,Area 1,1995,,,
220,Pink,Area 1,1996,4437660,1204494,1
220,Pink,Area 1,1997,,,
220,Pink,Area 1,1998,1137744,737674,1
220,Pink,Area 1,1999,,,
220,Pink,Area 1,2000,737113,1504672,1
220,Pink,Area 1,2001,,,
220,Pink,Area 1,2002,1504672,301768,1
220,Pink,Area 1,2003,,,
220,Pink,Area 1,2004,301768,379845,1
220,Pink,Area 1,2005,,,
220,Pink,Area 1,2006,379809,926324,1
220,Pink,Area 1,2007,,,
220,Pink,Area 1,2008,926324,1864402,1
220,Pink,Area 1,2009,,,
220,Pink,Area 1,2010,1706387,,
221,Pink,S SEAK,1960,1645697.5,18018178,1
221,Pink,S SEAK,1961,3051815,11375279,1
221,Pink,S SEAK,1962,7277750,18498952,1
221,Pink,S SEAK,1963,6239135,11499633,1
221,Pink,S SEAK,1964,7241005,24066917.5,1
221,Pink,S SEAK,1965,5789175,4335652.5,1
221,Pink,S SEAK,1966,8505362.5,22660571,1
221,Pink,S SEAK,1967,3694112.5,5491592.5,1
221,Pink,S SEAK,1968,7466695,11799014,1
221,Pink,S SEAK,1969,4292452.5,13509161.5,1
221,Pink,S SEAK,1970,6428255,15278597.5,1
221,Pink,S SEAK,1971,7249917.5,10606552.5,1
221,Pink,S SEAK,1972,6125952.5,9844297.5,1
221,Pink,S SEAK,1973,6048047.5,11491834.5,1
221,Pink,S SEAK,1974,5623492.5,13648641,1
221,Pink,S SEAK,1975,8158852.5,23897760.5,1
221,Pink,S SEAK,1976,8486705,28963338,1
221,Pink,S SEAK,1977,12599507.5,15575736,1
221,Pink,S SEAK,1978,10538360,25022308,1
221,Pink,S SEAK,1979,8585955,25227801.5,1
221,Pink,S SEAK,1980,12098035,23055869.5,1
221,Pink,S SEAK,1981,11702867.5,47769994.5,1
221,Pink,S SEAK,1982,10094797.5,38863370,1
221,Pink,S SEAK,1983,16308112.5,55599110,1
221,Pink,S SEAK,1984,19186855,73580617,1
221,Pink,S SEAK,1985,24886955,15904991.5,1
221,Pink,S SEAK,1986,28561160,17230951.5,1
221,Pink,S SEAK,1987,11273662.5,64093612.5,1
221,Pink,S SEAK,1988,8176162.5,39534644.5,1
221,Pink,S SEAK,1989,18330132.5,57573642.5,1
221,Pink,S SEAK,1990,12851392.5,32723773.5,1
221,Pink,S SEAK,1991,14076367.5,55400183.5,1
221,Pink,S SEAK,1992,13714197.5,34227825,1
221,Pink,S SEAK,1993,16181232.5,60780765,1
221,Pink,S SEAK,1994,13167560,83426595.5,1
221,Pink,S SEAK,1995,19465300,30225545,1
221,Pink,S SEAK,1996,29750272.5,41128807.5,1
221,Pink,S SEAK,1997,14927440,67046610,1
221,Pink,S SEAK,1998,17380042.5,25882719.5,1
221,Pink,S SEAK,1999,28189610,79477237.5,1
221,Pink,S SEAK,2000,13505942.5,45432341,1
221,Pink,S SEAK,2001,27465697.5,53720969.5,1
221,Pink,S SEAK,2002,22113080,41564106,1
221,Pink,S SEAK,2003,24443422.5,52353478.5,1
221,Pink,S SEAK,2004,20639850,14086079.5,1
221,Pink,S SEAK,2005,23489197.5,58255286,1
221,Pink,S SEAK,2006,10818897.5,29374171.5,1
221,Pink,S SEAK,2007,26478430,44429724,1
221,Pink,S SEAK,2008,15735922.5,28551619.5,1
221,Pink,S SEAK,2009,18004420,24951347.5,1
221,Pink,S SEAK,2010,14856927.5,34759613,1
221,Pink,S SEAK,2011,13744262.5,89582792,1
221,Pink,S SEAK,2012,16173400,57328413.5,1
221,Pink,S SEAK,2013,36119565,23207578.5,1
221,Pink,S SEAK,2014,24113942.5,32767718,1
221,Pink,S SEAK,2015,10739137.5,25386238.5,1
221,Pink,S SEAK,2016,16497770,17568846.5,1
221,Pink,S SEAK,2017,15971112.5,32110449,1
221,Pink,S SEAK,2018,12170842.5,20411052.5,1
221,Pink,S SEAK,2019,14071900,62668696.5,1
221,Pink,S SEAK,2020,14160287.5,28709119,1
221,Pink,S SEAK,2021,24530967.5,65498066,1
221,Pink,S SEAK,2022,14487740,39520921,1
222,Pink,N SEAK Outside,1960,344205,399494,1
222,Pink,N SEAK Outside,1961,875087.5,3349217,1
222,Pink,N SEAK Outside,1962,334630,404448.5,1
222,Pink,N SEAK Outside,1963,2049505,1566841.5,1
222,Pink,N SEAK Outside,1964,328802.5,159136,1
222,Pink,N SEAK Outside,1965,948287.5,626929.5,1
222,Pink,N SEAK Outside,1966,130035,111655,1
222,Pink,N SEAK Outside,1967,500072.5,1189566,1
222,Pink,N SEAK Outside,1968,51895,213220,1
222,Pink,N SEAK Outside,1969,1052220,665671,1
222,Pink,N SEAK Outside,1970,145265,356041.5,1
222,Pink,N SEAK Outside,1971,573925,1150366.5,1
222,Pink,N SEAK Outside,1972,306307.5,532618.5,1
222,Pink,N SEAK Outside,1973,891607.5,1826655.5,1
222,Pink,N SEAK Outside,1974,470397.5,758496,1
222,Pink,N SEAK Outside,1975,1260847.5,6468893.5,1
222,Pink,N SEAK Outside,1976,652855,956662,1
222,Pink,N SEAK Outside,1977,4270717.5,5872271.5,1
222,Pink,N SEAK Outside,1978,794675,639867,1
222,Pink,N SEAK Outside,1979,4060197.5,6424193,1
222,Pink,N SEAK Outside,1980,530225,2033582,1
222,Pink,N SEAK Outside,1981,3676025,5645862.5,1
222,Pink,N SEAK Outside,1982,1530970,3397863.5,1
222,Pink,N SEAK Outside,1983,3089277.5,10032670,1
222,Pink,N SEAK Outside,1984,2123057.5,1040061.5,1
222,Pink,N SEAK Outside,1985,4401620,1483886,1
222,Pink,N SEAK Outside,1986,827742.5,484092.5,1
222,Pink,N SEAK Outside,1987,1055085,2014203.5,1
222,Pink,N SEAK Outside,1988,417487.5,933788,1
222,Pink,N SEAK Outside,1989,1103322.5,2178632,1
222,Pink,N SEAK Outside,1990,745900,1747888.5,1
222,Pink,N SEAK Outside,1991,1804080,2128692.5,1
222,Pink,N SEAK Outside,1992,1315177.5,4296108.5,1
222,Pink,N SEAK Outside,1993,1071387.5,5134409.5,1
222,Pink,N SEAK Outside,1994,3300272.5,5736248.5,1
222,Pink,N SEAK Outside,1995,3379847.5,9947565,1
222,Pink,N SEAK Outside,1996,3878027.5,11951037,1
222,Pink,N SEAK Outside,1997,7189815,17653762.5,1
222,Pink,N SEAK Outside,1998,6097485,6389978.5,1
222,Pink,N SEAK Outside,1999,15010427.5,7936232,1
222,Pink,N SEAK Outside,2000,3832782.5,8748618.5,1
222,Pink,N SEAK Outside,2001,5932160,10655910,1
222,Pink,N SEAK Outside,2002,5741702.5,7728965,1
222,Pink,N SEAK Outside,2003,8764025,14609015,1
222,Pink,N SEAK Outside,2004,5469000,7438618,1
222,Pink,N SEAK Outside,2005,9587990,10038371,1
222,Pink,N SEAK Outside,2006,4895000,6163690.5,1
222,Pink,N SEAK Outside,2007,5765000,5912584,1
222,Pink,N SEAK Outside,2008,4325597.5,8832845,1
222,Pink,N SEAK Outside,2009,4542700,13953096.5,1
222,Pink,N SEAK Outside,2010,5023750,7755054.5,1
222,Pink,N SEAK Outside,2011,6835462.5,24510114,1
222,Pink,N SEAK Outside,2012,6174197.5,9874553,1
222,Pink,N SEAK Outside,2013,13342500,13641419,1
222,Pink,N SEAK Outside,2014,6865000,5892479.5,1
222,Pink,N SEAK Outside,2015,7100000,15274244,1
222,Pink,N SEAK Outside,2016,4250592.5,6648956,1
222,Pink,N SEAK Outside,2017,7100000,5154067,1
222,Pink,N SEAK Outside,2018,4756250,5128848.5,1
222,Pink,N SEAK Outside,2019,3828750,7282487,1
222,Pink,N SEAK Outside,2020,4462907.5,4078363,1
222,Pink,N SEAK Outside,2021,4859250,7760431,1
222,Pink,N SEAK Outside,2022,2721250,8657021,1
222,Pink,N SEAK Outside,2023,5721250,3085363.5,1
222,Pink,N SEAK Outside,2024,5952500,6823015,1
223,Pink,N SEAK Inside,1960,2583020,3992860,1
223,Pink,N SEAK Inside,1961,5080937.5,19817391.5,1
223,Pink,N SEAK Inside,1962,3568425,11392450.5,1
223,Pink,N SEAK Inside,1963,7216002.5,8895533,1
223,Pink,N SEAK Inside,1964,4185822.5,10493756,1
223,Pink,N SEAK Inside,1965,4349850,4652519,1
223,Pink,N SEAK Inside,1966,5734900,16086508,1
223,Pink,N SEAK Inside,1967,2344105,6990350.5,1
223,Pink,N SEAK Inside,1968,6264590,10250289.5,1
223,Pink,N SEAK Inside,1969,3518827.5,8495051,1
223,Pink,N SEAK Inside,1970,5073757.5,8612151.5,1
223,Pink,N SEAK Inside,1971,5571785,5139530.5,1
223,Pink,N SEAK Inside,1972,5424437.5,3792081.5,1
223,Pink,N SEAK Inside,1973,3514997.5,1519038,1
223,Pink,N SEAK Inside,1974,3190347.5,1789825.5,1
223,Pink,N SEAK Inside,1975,1468105,4361038,1
223,Pink,N SEAK Inside,1976,1751792.5,7258726.5,1
223,Pink,N SEAK Inside,1977,4030935,8459854,1
223,Pink,N SEAK Inside,1978,4638797.5,5346887.5,1
223,Pink,N SEAK Inside,1979,6439570,7040838,1
223,Pink,N SEAK Inside,1980,4024252.5,16905742,1
223,Pink,N SEAK Inside,1981,4413365,8712904,1
223,Pink,N SEAK Inside,1982,6136870,9158969.5,1
223,Pink,N SEAK Inside,1983,5211760,26286087,1
223,Pink,N SEAK Inside,1984,5425692.5,5386122.5,1
223,Pink,N SEAK Inside,1985,10695640,12069622.5,1
223,Pink,N SEAK Inside,1986,4454837.5,6599175,1
223,Pink,N SEAK Inside,1987,6863337.5,20040981.5,1
223,Pink,N SEAK Inside,1988,4635070,12401213.5,1
223,Pink,N SEAK Inside,1989,7315862.5,27106517.5,1
223,Pink,N SEAK Inside,1990,6962582.5,25095579,1
223,Pink,N SEAK Inside,1991,9057182.5,26335067,1
223,Pink,N SEAK Inside,1992,9595585,51158638.5,1
223,Pink,N SEAK Inside,1993,9325460,12676186.5,1
223,Pink,N SEAK Inside,1994,15953572.5,20660790.5,1
223,Pink,N SEAK Inside,1995,7835727.5,25410215,1
223,Pink,N SEAK Inside,1996,11597542.5,24989592,1
223,Pink,N SEAK Inside,1997,14585400,61107592.5,1
223,Pink,N SEAK Inside,1998,12143160,14723841.5,1
223,Pink,N SEAK Inside,1999,24789822.5,26026036,1
223,Pink,N SEAK Inside,2000,9408837.5,32508616.5,1
223,Pink,N SEAK Inside,2001,13017995,37758050.5,1
223,Pink,N SEAK Inside,2002,13519392.5,35020603,1
223,Pink,N SEAK Inside,2003,16460747.5,41711053.5,1
223,Pink,N SEAK Inside,2004,12895080,15568345,1
223,Pink,N SEAK Inside,2005,16474872.5,20457741,1
223,Pink,N SEAK Inside,2006,9772645,4082274.5,1
223,Pink,N SEAK Inside,2007,11711570,19248129,1
223,Pink,N SEAK Inside,2008,3649692.5,14594099,1
223,Pink,N SEAK Inside,2009,9018960,55424812.5,1
223,Pink,N SEAK Inside,2010,7956215,6325041.5,1
223,Pink,N SEAK Inside,2011,14867477.5,43509411,1
223,Pink,N SEAK Inside,2012,5215137.5,4381206,1
223,Pink,N SEAK Inside,2013,13420840,29099878,1
223,Pink,N SEAK Inside,2014,3431365,4906400,1
223,Pink,N SEAK Inside,2015,13017170,28780103,1
223,Pink,N SEAK Inside,2016,4444035,4213840,1
223,Pink,N SEAK Inside,2017,11635105,5901844,1
223,Pink,N SEAK Inside,2018,3436850,6858788,1
223,Pink,N SEAK Inside,2019,4123800,17740136,1
223,Pink,N SEAK Inside,2020,5712505,10593966,1
223,Pink,N SEAK Inside,2021,9772910,29029094,1
223,Pink,N SEAK Inside,2022,7873300,7943225,1
223,Pink,N SEAK Inside,2023,18509310,369400,1
223,Pink,N SEAK Inside,2024,6964080,1823911.5,1
224,Pink,Situk,1961,90000,,
224,Pink,Situk,1962,210000,242739,1
224,Pink,Situk,1963,,,
224,Pink,Situk,1964,210000,16025,1
224,Pink,Situk,1965,90000,267536,1
224,Pink,Situk,1966,15000,,
224,Pink,Situk,1967,240000,37847,1
224,Pink,Situk,1968,,,
224,Pink,Situk,1969,34500,30180,1
224,Pink,Situk,1970,,31376,
224,Pink,Situk,1971,27184,254217,1
224,Pink,Situk,1972,30000,63679,1
224,Pink,Situk,1973,240000,142236,1
224,Pink,Situk,1974,60000,45972,1
224,Pink,Situk,1975,133800,208086,1
224,Pink,Situk,1976,38081,373412,1
224,Pink,Situk,1977,177712,482701,1
224,Pink,Situk,1978,360000,294300,1
224,Pink,Situk,1979,450000,332867,1
224,Pink,Situk,1980,250000,47049,1
224,Pink,Situk,1981,300000,194910,1
224,Pink,Situk,1982,40300,127154,1
224,Pink,Situk,1983,183577,378244,1
224,Pink,Situk,1984,113161,261183,1
224,Pink,Situk,1985,366000,84483,1
224,Pink,Situk,1986,255000,97466,1
224,Pink,Situk,1987,72000,338340,1
224,Pink,Situk,1988,78753,553506,1
224,Pink,Situk,1989,288246,195343,1
224,Pink,Situk,1990,525000,25647,1
224,Pink,Situk,1991,,,
224,Pink,Situk,1992,9000,,
224,Pink,Situk,1993,,,
224,Pink,Situk,1994,156735,,
225,Pink,Humpy,1962,69000,35852,1
225,Pink,Humpy,1963,,,
225,Pink,Humpy,1964,,,
225,Pink,Humpy,1965,,,
225,Pink,Humpy,1966,,,
225,Pink,Humpy,1967,,,
225,Pink,Humpy,1968,,,
225,Pink,Humpy,1969,,,
225,Pink,Humpy,1970,,,
225,Pink,Humpy,1971,,,
225,Pink,Humpy,1972,4890,6039,1
225,Pink,Humpy,1973,3969,109207,1
225,Pink,Humpy,1974,6000,33189,1
225,Pink,Humpy,1975,39000,75097,1
225,Pink,Humpy,1976,14016,30497,1
225,Pink,Humpy,1977,36000,155238,1
225,Pink,Humpy,1978,15000,126111,1
225,Pink,Humpy,1979,45000,304130,1
225,Pink,Humpy,1980,30000,27421,1
225,Pink,Humpy,1981,210000,101371,1
225,Pink,Humpy,1982,26100,48610,1
225,Pink,Humpy,1983,90000,227280,1
225,Pink,Humpy,1984,48000,31259,1
225,Pink,Humpy,1985,225000,6118,1
225,Pink,Humpy,1986,30699,126575,1
225,Pink,Humpy,1987,6000,65634,1
225,Pink,Humpy,1988,30000,42967,1
225,Pink,Humpy,1989,60600,24206,1
225,Pink,Humpy,1990,41400,15330,1
225,Pink,Humpy,1991,24150,39171,1
225,Pink,Humpy,1992,13500,33287,1
225,Pink,Humpy,1993,,,
225,Pink,Humpy,1994,33000,,
226,Pink,PWS,1960,3872483,12527895,1
226,Pink,PWS,1961,6304415,9182247,1
226,Pink,PWS,1962,5785579,9486942,1
226,Pink,PWS,1963,3886869,5258510,1
226,Pink,PWS,1964,5280046,6779607,1
226,Pink,PWS,1965,2798039,5041076,1
226,Pink,PWS,1966,4080189,5767850,1
226,Pink,PWS,1967,2414736,5988470,1
226,Pink,PWS,1968,3315682,5617393,1
226,Pink,PWS,1969,1159891,10500614,1
226,Pink,PWS,1970,2807397,1893028,1
226,Pink,PWS,1971,3189650,10823034,1
226,Pink,PWS,1972,1838245,2801687,1
226,Pink,PWS,1973,3512070,5685204,1
226,Pink,PWS,1974,2746904,2490854,1
226,Pink,PWS,1975,3628326,8649844,1
226,Pink,PWS,1976,2042081,5335368,1
226,Pink,PWS,1977,4351110,22753414,1
226,Pink,PWS,1978,2165671,16058329,1
226,Pink,PWS,1979,8319888,23613324,1
226,Pink,PWS,1980,3139455,20246569,1
226,Pink,PWS,1981,6210777,15307092,1
226,Pink,PWS,1982,5301370,27866302,1
226,Pink,PWS,1983,5742850,24321751,1
226,Pink,PWS,1984,10234627,7404669,1
226,Pink,PWS,1985,6731643,15628835,1
226,Pink,PWS,1986,2826646,3580072,1
226,Pink,PWS,1987,3934108,7046989,1
226,Pink,PWS,1988,2784300,15231063,1
226,Pink,PWS,1989,3536915,10766782,1
226,Pink,PWS,1990,3543306,2418285,1
226,Pink,PWS,1991,4947798,3532463,1
226,Pink,PWS,1992,1555439,7297728,1
226,Pink,PWS,1993,3055161,6156249,1
226,Pink,PWS,1994,4040370,7269432,1
226,Pink,PWS,1995,3412225,5244801,1
226,Pink,PWS,1996,4252683,7925572,1
226,Pink,PWS,1997,4078807,14003294,1
226,Pink,PWS,1998,4071402,10487301,1
226,Pink,PWS,1999,7060958,12589343,1
226,Pink,PWS,2000,4756388,3025531,1
226,Pink,PWS,2001,5735052,12659282,1
226,Pink,PWS,2002,2704062,8675473,1
226,Pink,PWS,2003,8161502,25874686,1
226,Pink,PWS,2004,5737165,5537897,1
226,Pink,PWS,2005,13578314,14344498,1
226,Pink,PWS,2006,3413995,3900803,1
226,Pink,PWS,2007,4326643,6240186,1
226,Pink,PWS,2008,2472530,8134097,1
226,Pink,PWS,2009,5245478,16975482,1
226,Pink,PWS,2010,5735115,6529904,1
226,Pink,PWS,2011,11259802,30710798,1
226,Pink,PWS,2012,3227329,4219081,1
226,Pink,PWS,2013,13429584,43162613,1
226,Pink,PWS,2014,2329060,5985591,1
226,Pink,PWS,2015,17627357,27098249,1
226,Pink,PWS,2016,3803139,8550356,1
226,Pink,PWS,2017,7164925,21107973,1
227,Pink,S CIn,1976,52800,122800,1
227,Pink,S CIn,1977,121700,661500,1
227,Pink,S CIn,1978,70700,260200,1
227,Pink,S CIn,1979,243700,544000,1
227,Pink,S CIn,1980,129900,145500,1
227,Pink,S CIn,1981,177700,184100,1
227,Pink,S CIn,1982,70300,154100,1
227,Pink,S CIn,1983,132700,149200,1
227,Pink,S CIn,1984,98400,197400,1
227,Pink,S CIn,1985,139800,35400,1
227,Pink,S CIn,1986,77900,43800,1
227,Pink,S CIn,1987,34200,211700,1
227,Pink,S CIn,1988,38300,58292,1
227,Pink,S CIn,1989,119200,47621,1
227,Pink,S CIn,1990,54782,31449,1
227,Pink,S CIn,1991,47356,81997,1
227,Pink,S CIn,1992,29535,43936,1
227,Pink,S CIn,1993,79374,159689,1
227,Pink,S CIn,1994,38536,30845,1
227,Pink,S CIn,1995,137782,129750,1
227,Pink,S CIn,1996,26757,56425,1
227,Pink,S CIn,1997,117414,26449,1
227,Pink,S CIn,1998,49027,86096,1
227,Pink,S CIn,1999,24986,47607,1
227,Pink,S CIn,2000,75897,65292,1
227,Pink,S CIn,2001,42722,128722,1
227,Pink,S CIn,2002,63989,85795,1
227,Pink,S CIn,2003,125991,192637,1
227,Pink,S CIn,2004,85708,118413,1
227,Pink,S CIn,2005,192358,123394,1
227,Pink,S CIn,2006,118413,144354,1
227,Pink,S CIn,2007,123394,19826,1
227,Pink,S CIn,2008,144354,96572,1
227,Pink,S CIn,2009,19826,47901,1
227,Pink,S CIn,2010,96572,,
227,Pink,S CIn,2011,47901,,
228,Pink,Outer CIn,1976,15800,118800,1
228,Pink,Outer CIn,1977,231200,2223900,1
228,Pink,Outer CIn,1978,55200,223400,1
228,Pink,Outer CIn,1979,322600,1672000,1
228,Pink,Outer CIn,1980,86900,109600,1
228,Pink,Outer CIn,1981,219200,312700,1
228,Pink,Outer CIn,1982,53000,187500,1
228,Pink,Outer CIn,1983,137900,609100,1
228,Pink,Outer CIn,1984,102900,397400,1
228,Pink,Outer CIn,1985,132100,32700,1
228,Pink,Outer CIn,1986,93400,57400,1
228,Pink,Outer CIn,1987,29700,152900,1
228,Pink,Outer CIn,1988,51500,331855,1
228,Pink,Outer CIn,1989,143200,557081,1
228,Pink,Outer CIn,1990,140696,68121,1
228,Pink,Outer CIn,1991,200192,348091,1
228,Pink,Outer CIn,1992,68021,81778,1
228,Pink,Outer CIn,1993,215819,300415,1
228,Pink,Outer CIn,1994,80178,184211,1
228,Pink,Outer CIn,1995,138122,419239,1
228,Pink,Outer CIn,1996,184211,504294,1
228,Pink,Outer CIn,1997,292179,78156,1
228,Pink,Outer CIn,1998,416368,775357,1
228,Pink,Outer CIn,1999,78156,370606,1
228,Pink,Outer CIn,2000,469090,864060,1
228,Pink,Outer CIn,2001,344419,1046345,1
228,Pink,Outer CIn,2002,409965,231818,1
228,Pink,Outer CIn,2003,789129,697011,1
228,Pink,Outer CIn,2004,190261,1529905,1
228,Pink,Outer CIn,2005,586816,567757,1
228,Pink,Outer CIn,2006,409460,789378,1
228,Pink,Outer CIn,2007,453581,1280443,1
228,Pink,Outer CIn,2008,321797,476849,1
228,Pink,Outer CIn,2009,427406,352021,1
228,Pink,Outer CIn,2010,204478,,
228,Pink,Outer CIn,2011,73487,,
229,Pink,Kamishak,1976,15000,34200,1
229,Pink,Kamishak,1977,82000,281700,1
229,Pink,Kamishak,1978,34100,508100,1
229,Pink,Kamishak,1979,227000,192900,1
229,Pink,Kamishak,1980,407500,124000,1
229,Pink,Kamishak,1981,126900,10700,1
229,Pink,Kamishak,1982,90500,262500,1
229,Pink,Kamishak,1983,10400,21900,1
229,Pink,Kamishak,1984,128800,1757800,1
229,Pink,Kamishak,1985,21900,164500,1
229,Pink,Kamishak,1986,1337000,114400,1
229,Pink,Kamishak,1987,93900,829600,1
229,Pink,Kamishak,1988,64000,23350,1
229,Pink,Kamishak,1989,573000,157610,1
229,Pink,Kamishak,1990,22950,13366,1
229,Pink,Kamishak,1991,112510,185783,1
229,Pink,Kamishak,1992,11155,10239,1
229,Pink,Kamishak,1993,185677,662658,1
229,Pink,Kamishak,1994,10239,38255,1
229,Pink,Kamishak,1995,499858,257906,1
229,Pink,Kamishak,1996,38255,168561,1
229,Pink,Kamishak,1997,257606,14429,1
229,Pink,Kamishak,1998,166785,231525,1
229,Pink,Kamishak,1999,13622,65283,1
229,Pink,Kamishak,2000,227428,2162998,1
229,Pink,Kamishak,2001,63919,786462,1
