production_stock_name,production_stock_code,broodyr,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,recruits_age42,recruits_age52,recruits_age53,recruits_age62,recruits_age63,recruits_age31,recruits_age41,recruits_age51,recruits_age64,recruits_age72,recruits_age32,recruits_age43,recruits_age21
Raft,5,1961,7301,3014,,,,22139,2154,0,0,0,0,0,0,0,0,32,0,0
Raft,5,1962,7613,4197,,,,37568,2981,0,0,0,0,0,0,0,0,0,0,0
Raft,5,1963,8724,2693,,,,9090,265,444,0,0,0,0,0,0,0,18,0,0
Raft,5,1964,5201,2666,,,,40283,8228,132,0,0,0,0,0,0,0,81,0,0
Raft,5,1965,6624,2669,,,,18867,1686,0,0,0,0,0,0,0,0,73,0,0
Raft,5,1966,6250,2666,,,,20483,2736,0,0,0,0,0,0,0,0,320,0,0
Raft,5,1967,1303,358,,,,8226,1395,0,0,0,0,0,0,0,0,37,0,0
Raft,5,1968,8121,3455,,,,100888,5411,0,0,0,0,0,0,0,0,98,0,0
Raft,5,1969,5593,2577,,,,10279,3710,0,0,0,0,0,0,0,0,381,0,0
Raft,5,1970,4474,1205,,,,8300,523,0,0,0,0,0,0,0,0,37,0,0
Raft,5,1971,840,223,,,,9570,2116,642,0,0,0,0,0,0,0,33,0,0
Raft,5,1972,11151,4507,,,,56973,761,0,0,0,0,0,0,0,0,87,0,0
Raft,5,1973,2729,1345,,,,1616,7723,0,0,0,0,0,0,0,0,22,0,0
Raft,5,1974,2396,1479,,,,11541,476,0,0,0,0,0,0,0,0,206,0,0
Raft,5,1975,2664,1391,,,,5632,797,280,0,0,0,0,0,0,0,7,0,0
Raft,5,1976,8684,3976,,,,18539,1331,0,0,0,0,0,0,0,0,56,0,0
Raft,5,1977,648,198,,,,2728,3189,0,0,1023,0,0,0,0,0,0,0,0
Raft,5,1978,2500,1343,,,,11888,6562,45,0,0,0,0,0,0,0,253,0,0
Raft,5,1979,1780,693,,,,1183,1856,0,0,0,0,0,0,0,0,0,0,0
Raft,5,1980,5418,2056,,,,47827,3784,0,0,0,0,0,0,0,0,112,0,0
Raft,5,1981,873,312,,,,7366,1244,0,0,0,0,0,0,0,0,29,0,0
Raft,5,1982,2992,1533,,,,2509,1233,28,0,0,0,0,0,0,0,0,0,0
Raft,5,1983,2857,1821,,,,2855,1196,1512,0,0,0,0,0,0,0,38,0,0
Raft,5,1984,19098,6701,,,,32692,14038,0,0,8,0,0,0,0,0,325,0,0
Raft,5,1985,3638,1922,,,,2830,1591,105,0,0,0,0,0,0,0,7,0,0
Raft,5,1986,2126,1080,,,,2902,111,0,0,0,0,0,0,0,0,0,0,0
Raft,5,1987,1512,723,,,,1399,2421,0,0,0,0,0,0,0,0,0,0,0
Raft,5,1988,19857,9207,,,,41783,8304,88,0,310,0,0,0,0,0,0,0,0
Raft,5,1989,1647,925,,,,7357,3935,0,0,0,0,0,0,0,0,7,0,0
Raft,5,1990,630,412,,,,1610,934,0,0,0,0,0,0,0,0,0,0,0
Raft,5,1991,464,264,,,,908,553,0,0,0,0,0,0,0,0,0,0,0
Raft,5,1992,8242,4112,,,,65321,2024,0,0,0,0,0,0,0,0,6,8,0
Raft,5,1993,5047,2934,,,,22386,10727,65,0,396,0,0,0,0,0,24,0,0
Raft,5,1994,1712,800,,,,4738,22745,989,0,0,0,0,0,0,0,0,0,0
Raft,5,1995,1046,682,,,,22745,4484,0,0,0,0,0,0,0,0,41,0,0
Raft,5,1996,46615,21381,,,,89315,22684,0,0,0,593,0,0,0,0,0,0,0
Raft,5,1997,6093,2367,,,,25983,25281,0,0,0,0,0,0,0,0,0,0,0
Raft,5,1998,7229,3585,,,,4905,11325,0,0,0,0,0,0,0,0,8,0,0
Raft,5,1999,6979,3499,,,,26426,34631,0,0,0,0,0,0,0,0,92,0,0
Raft,5,2000,66292,27668,,,,107671,7672,0,0,0,0,0,0,0,0,53,0,0
Raft,5,2001,32506,16025,,,,79275,16425,0,0,0,630,365,0,0,0,0,0,0
Raft,5,2002,18461,8402,,,,21369,21419,0,0,0,0,0,0,0,0,45,0,0
Raft,5,2003,10093,4890,,,,2439,5930,0,0,0,0,106,0,0,0,0,0,0
Raft,5,2004,5611,3244,,,,39136,8849,195,0,0,1272,1779,0,0,0,4,0,0
Raft,5,2005,26501,16967,,,,6441,2454,0,0,0,198,0,0,0,0,0,0,0
Raft,5,2006,6073,3442,,,,7183,9646,0,0,0,130,359,0,0,0,0,0,0
Raft,5,2007,14357,8064,,,,6253,4462,0,0,0,0,0,0,0,0,0,0,0
Raft,5,2008,10406,3562,,,,14908,3668,0,0,0,0,0,0,0,0,2,0,0
Raft,5,2009,11464,6039,,,,20120,14989,0,0,0,0,0,0,0,0,5,0,0
Raft,5,2010,5119,2389,,,,37692,5842,0,0,0,0,0,0,0,0,26,0,0
Raft,5,2011,9243,4430,,,,17922,5338,0,0,0,0,0,0,0,0,29,0,0
Raft,5,2012,10008,1710,,,,16751,4282,0,0,0,0,0,0,0,0,0,0,0
Raft,5,2013,16394,9045,,,,2785,2522,0,0,0,0,0,0,0,0,4,0,0
Raft,5,2014,17102,9471,,,,11188,934,0,0,0,0,0,0,0,,3,0,0
Raft,5,2015,16054,8794,,,,738,874,0,,,0,0,0,,,0,0,0
Quesnel,6,1948,100,48,,,,618,0,0,0,0,0,0,,0,0,0,0,0
Quesnel,6,1949,30664,19210,,,,463409,0,0,0,0,514,0,0,0,0,22455,0,0
Quesnel,6,1950,398,264,,,,2014,0,0,0,0,0,0,0,0,0,34,0,0
Quesnel,6,1951,49,9,,,,413,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1952,7017,51,,,,562,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1953,110927,47564,,,,604123,220,0,0,0,0,0,0,0,0,5902,0,0
Quesnel,6,1954,299,146,,,,10692,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1955,63,30,,,,180,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1956,2669,39,,,,1115,0,0,0,0,0,0,0,0,0,18,0,0
Quesnel,6,1957,223667,132852,,,,989580,144,30,0,0,1420,0,0,0,0,8359,0,0
Quesnel,6,1958,1863,1269,,,,3362,23,0,0,0,0,0,0,0,0,27,0,0
Quesnel,6,1959,76,29,,,,165,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1960,3057,123,,,,1469,0,0,0,0,0,0,0,0,0,6,0,0
Quesnel,6,1961,302563,70000,,,,1195807,509,93,0,0,0,0,0,0,0,44481,0,0
Quesnel,6,1962,1078,566,,,,7257,0,0,0,0,0,0,0,0,0,30,0,0
Quesnel,6,1963,86,40,,,,956,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1964,15839,159,,,,2812,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1965,364714,105393,,,,1652107,821,83,0,0,0,0,0,0,0,14161,0,0
Quesnel,6,1966,1753,1040,,,,7038,396,0,0,0,0,0,0,0,0,28,0,0
Quesnel,6,1967,119,24,,,,1750,0,0,0,0,0,0,0,0,0,11,0,0
Quesnel,6,1968,5763,333,,,,428,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1969,273134,76565,,,,1626582,7768,0,0,0,69,0,0,0,0,6413,0,0
Quesnel,6,1970,1373,388,,,,20339,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1971,171,16,,,,747,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1972,3488,46,,,,856,0,0,0,0,0,0,0,0,0,9,0,0
Quesnel,6,1973,278061,112414,,,,2326864,3929,0,0,0,527,0,0,0,0,5114,0,0
Quesnel,6,1974,4459,2587,,,,29304,1570,129,0,0,0,0,0,0,0,21,0,0
Quesnel,6,1975,201,105,,,,1865,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1976,2197,209,,,114400,1233,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1977,516223,160717,,,49600000,3810786,54029,5261,0,0,0,0,0,0,0,8446,0,0
Quesnel,6,1978,8614,4349,,,,186073,10473,36,0,0,0,0,0,0,0,142,0,0
Quesnel,6,1979,511,238,,,,2103,3908,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1980,3176,98,,,,2446,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1981,748652,332290,,,67584371,9553856,213188,0,0,0,0,0,0,0,0,19608,0,0
Quesnel,6,1982,39841,20054,,,,499074,56312,0,0,156,0,0,0,0,0,0,0,0
Quesnel,6,1983,2155,1098,,,,31515,8864,0,0,0,0,0,0,0,0,33,0,0
Quesnel,6,1984,6186,551,,,,6868,0,0,0,0,0,0,0,0,0,85,0,0
Quesnel,6,1985,1349263,692799,,,46515454,12137664,334171,17706,0,993,2870,23700,0,0,0,28135,0,0
Quesnel,6,1986,181473,94792,,,14683961,2364628,168115,0,0,0,0,0,0,0,0,41,0,0
Quesnel,6,1987,20559,11238,,,11009225,119437,57144,0,0,0,0,0,0,0,0,11,0,0
Quesnel,6,1988,27034,4185,,,,26342,0,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1989,1870685,940432,,,58013355,10339444,280053,9408,0,0,2122,0,0,0,0,10417,51,0
Quesnel,6,1990,487651,259218,,,5244447,2946813,336236,0,0,0,0,0,0,0,0,585,0,0
Quesnel,6,1991,46259,24861,,,12291054,100196,50671,282,0,0,0,0,0,0,0,26,0,0
Quesnel,6,1992,8901,3046,,,,29213,0,0,0,0,0,0,0,0,0,1,0,0
Quesnel,6,1993,2620757,1507350,,,62550416,6446036,398551,4529,0,0,282,0,0,0,0,1642,0,0
Quesnel,6,1994,659505,356251,,,16753374,2263471,212902,470,0,0,0,0,0,0,0,248,0,0
Quesnel,6,1995,216110,116867,,,,119078,48228,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1996,42499,21719,,,,67906,19609,3175,0,0,0,0,0,0,0,0,0,0
Quesnel,6,1997,1858809,904914,,,53907364,4358762,318446,13897,0,0,1589,0,0,0,0,79,0,0
Quesnel,6,1998,1179252,534532,,,36115538,4467804,272015,0,0,0,0,0,0,0,0,56,0,0
Quesnel,6,1999,189360,106908,,,13789241,581976,228610,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,2000,63782,37163,,,5159686,38143,15667,0,0,0,0,0,0,0,0,0,0,0
Quesnel,6,2001,3510976,1740454,,,65395199,3576455,115416,4166,0,0,4927,0,0,0,0,42,0,0
Quesnel,6,2002,2985212,1312599,,,48395032,603583,36207,437,0,0,0,0,0,0,0,38,0,0
Quesnel,6,2003,278990,148235,,,10372264,82424,60604,848,0,0,0,0,0,0,0,0,0,0
Quesnel,6,2004,10264,6629,,,1860000,6545,5986,0,0,0,0,164,0,0,0,0,0,0
Quesnel,6,2005,1436789,772179,,,51806108,198055,8017,2646,511,200,0,0,0,0,0,0,11,0
Quesnel,6,2006,169127,90069,,,15164301,598192,47841,0,0,0,234,0,0,0,0,56,0,0
Quesnel,6,2007,74715,33601,,,,72938,648,15,0,0,0,0,0,0,0,21,0,0
Quesnel,6,2008,7091,2473,,,,727,6536,307,0,0,0,0,0,0,0,0,0,0
Quesnel,6,2009,149467,82781,,,14182463,296451,21900,0,0,0,0,137,0,0,0,19,0,0
Quesnel,6,2010,246584,131545,,,24970095,2497652,30937,128,0,0,0,0,0,0,0,2958,46,0
Quesnel,6,2011,45433,16936,,,6427365,35995,3922,0,0,0,0,0,0,0,0,31,0,0
Quesnel,6,2012,624,97,,,1892798,358,2285,0,0,0,0,0,0,0,0,1,0,0
Quesnel,6,2013,179081,93727,,,15426032,141418,8479,0,0,0,0,0,0,0,0,287,0,0
Quesnel,6,2014,832344,430821,,,70826120,2130793,40005,233,0,0,0,0,0,0,,1571,0,0
Quesnel,6,2015,45357,25749,,,6758494,5164,1133,44,,,0,0,0,,,0,0,0
Chilko,7,1948,671025,364597,,,,1643062,11182,254316,0,1282,0,0,,0,0,32000,6131,0
Chilko,7,1949,58310,33029,,,,560635,10368,46358,0,1424,0,0,0,0,0,3732,621,0
Chilko,7,1950,26447,6555,,,,183278,4705,15449,0,0,0,0,0,0,0,1489,954,0
Chilko,7,1951,118110,57563,,,,644911,20763,74115,0,3609,0,0,0,0,0,3925,5004,0
Chilko,7,1952,490065,233628,,,,1763929,35975,38833,0,893,0,0,0,0,0,18732,114,0
Chilko,7,1953,201245,94471,,,,514554,14004,86362,0,781,0,0,0,0,0,1172,2583,0
Chilko,7,1954,37743,21247,22973478,,,632132,4415,58891,0,2233,0,0,0,0,0,12234,2844,0
Chilko,7,1955,132146,75834,,189317,,1407963,31011,40510,0,0,0,0,0,0,0,32418,1373,0
Chilko,7,1956,647768,368607,3007274,,,2379854,16684,25152,0,0,0,0,0,0,0,13905,75,0
Chilko,7,1957,140765,83128,,126368,,117362,3149,17578,0,0,0,0,0,0,0,76,63,0
Chilko,7,1958,137081,70433,,,,278320,13613,130581,0,5091,0,0,0,0,0,4055,1711,0
Chilko,7,1959,471162,272891,,,,2080497,18659,88363,0,0,0,0,0,0,0,23792,1272,0
Chilko,7,1960,426607,244864,6902846,,,958877,5980,81961,0,0,0,0,0,0,0,5472,1045,0
Chilko,7,1961,40315,15038,32629026,159392,,52713,11583,4492,0,0,0,0,0,0,0,256,409,0
Chilko,7,1962,92467,42125,33817514,612971,,960609,13582,696,0,18,0,0,0,0,0,10657,0,0
Chilko,7,1963,1002252,57207,1593017,2478906,,1112861,4045,47006,0,841,0,0,0,0,0,37579,3971,0
Chilko,7,1964,238601,131590,8808628,1441353,,1818921,55810,156756,0,0,0,0,0,0,0,7252,1343,0
Chilko,7,1965,39902,20813,9263733,117255,,138555,2360,14460,0,0,0,0,0,0,0,1787,1782,0
Chilko,7,1966,226702,107541,23643449,54307,,744469,27636,89160,0,0,0,0,0,0,0,26456,1479,0
Chilko,7,1967,176337,90006,2343404,713727,,1933329,23351,13996,0,0,0,0,0,0,0,28734,5300,0
Chilko,7,1968,414446,181912,16816182,1802482,,2349375,21925,55581,0,1128,0,0,0,0,0,46952,1108,0
Chilko,7,1969,76518,25519,8812334,816625,,369954,15839,12146,0,0,0,0,0,0,0,4126,294,0
Chilko,7,1970,145049,50923,31772048,620665,,630046,1084,41128,0,0,0,0,0,0,0,16775,5423,0
Chilko,7,1971,186589,97365,3570614,313595,,740253,0,40581,0,0,0,0,0,0,0,58786,13222,0
Chilko,7,1972,564465,332353,3848709,475294,,1947465,34424,83501,0,166,0,0,0,0,0,42709,1309,0
Chilko,7,1973,61707,30231,7608969,105981,,200775,6807,27243,0,1744,0,0,0,0,0,8835,2893,0
Chilko,7,1974,142595,71127,20273314,771751,,641497,4312,36356,0,0,0,0,0,0,0,26487,3815,0
Chilko,7,1975,275698,133782,4300031,685376,,1389008,7375,73812,0,390,0,0,0,0,0,22821,20230,0
Chilko,7,1976,387467,228326,7245661,1545883,,1650944,25168,14210,0,0,0,0,0,0,0,8457,334,0
Chilko,7,1977,56782,20385,14145005,132596,,190527,2743,2584,0,0,0,0,0,0,0,3346,0,0
Chilko,7,1978,159174,85570,26010772,169422,,1169034,77743,9789,0,0,0,0,0,0,0,8616,397,0
Chilko,7,1979,272694,147920,2268157,1523160,,1615466,72206,15308,0,7804,0,0,0,0,0,9358,1371,0
Chilko,7,1980,498826,293234,16490014,210230,,3920494,473961,32179,0,2375,0,0,0,0,0,12504,414,0
Chilko,7,1981,36149,20164,21152257,68171,,180656,4547,18862,0,0,0,0,0,0,0,1722,2919,0
Chilko,7,1982,253551,142515,35037719,182149,,1355953,131741,57505,0,1412,0,0,0,0,0,52424,182,0
Chilko,7,1983,386571,213715,1704324,226449,,1717330,36418,310875,0,4399,0,0,0,0,0,45476,5243,0
Chilko,7,1984,580664,283152,13967231,314498,,500714,2890,153893,0,5802,0,0,0,0,0,11108,1951,0
Chilko,7,1985,88120,34979,19714627,113603,,366037,184400,18862,0,1136,0,0,0,0,0,970,1563,0
Chilko,7,1986,323971,165504,9843219.347,395902,,4413216,279555,54465,0,5033,0,0,0,0,0,47835,335,0
Chilko,7,1987,430492,268111,5591056.048,2250453.653,,4032356,316979,56111,0,2975,0,0,0,0,0,11552,863,0
Chilko,7,1988,365790,206206,18884731,816713.9519,,2979547,157913,155406,0,0,0,0,0,0,0,2697,797,0
Chilko,7,1989,78647,42811,21695020.98,192026.0009,,3015024,86942,3564,0,0,0,0,0,0,0,11841,0,0
Chilko,7,1990,833313,497991,20900735.08,232533.0216,,2412516,178745,19347,0,0,0,0,0,0,0,13262,4715,0
Chilko,7,1991,1039624,597537,,208031.9216,,1126703,128342,122472,0,0,0,0,0,0,0,4495,537,0
Chilko,7,1992,515663,319959,34168373.9,,,1773513,78754,9714,0,0,0,0,0,0,0,3754,614,0
Chilko,7,1993,561865,322298,39721809.88,129657.0971,,3380892,548667,15931,0,0,0,0,0,0,0,18173,208,0
Chilko,7,1994,452239,253976,12866431.98,444609.123,,1331935,72717,4545,0,0,0,0,0,0,0,10606,184,0
Chilko,7,1995,547755,298027,27257810.9,716975.0174,,1045307,179013,44788,0,2414,0,0,0,0,0,2778,36,0
Chilko,7,1996,989422,504469,16976926.71,324653.0997,,1175834,159331,26555,0,1811,0,0,0,0,0,359,0,0
Chilko,7,1997,993254,509298,39826472.67,658587.2905,,663879,204615,16297,0,0,0,0,0,0,0,222,0,0
Chilko,7,1998,880944,467624,18700495.83,373560.3264,,423716,73801,34730,0,3035,0,0,0,0,0,1084,0,0
Chilko,7,1999,891922,432565,21837625.14,348083.1729,,1449980,109275,9106,0,0,0,0,0,0,0,2228,0,0
Chilko,7,2000,759163,395559,11078243.73,123059.8612,,424960,27152,42236,0,3565,0,0,0,0,0,3918,59,0
Chilko,7,2001,669920,331244,19985332.48,667432.267,,1001606,89122,67732,0,0,0,0,0,0,0,176,0,0
Chilko,7,2002,385042,215050,19475377,262063.5231,,1119367,106118,8734,0,554,0,0,0,0,0,4514,0,0
Chilko,7,2003,612239,334896,35710945.32,281214.0012,,321849,29357,30465,0,3834,0,0,0,0,0,557,0,0
Chilko,7,2004,92143,49193,19625176.85,1129730.676,,388845,33231,3834,0,0,0,0,0,0,0,854,0,0
Chilko,7,2005,540481,285065,24778429.03,1378262.152,,262014,37748,62913,0,0,0,0,0,0,0,720,164,0
Chilko,7,2006,469504,261918,10974249.3,241511.969,,4429045,339299,293379,0,0,0,0,0,0,0,4235,660,0
Chilko,7,2007,306707,156518,76507905.21,569437.704,,1056164,16286,57479,0,0,0,0,0,0,0,2369,781,0
Chilko,7,2008,250583,68731,72782870.79,50182.78815,,477074,45259,14292,0,0,0,0,0,0,0,1830,0,0
Chilko,7,2009,217778,127367,25223336.49,1157350.209,,1643617,187156,5199,0,1489,0,0,0,0,0,1081,689,0
Chilko,7,2010,2462975,1181540,12115484.06,2302529.511,,2666978,78928,132540,597,0,0,0,0,0,0,36812,1552,0
Chilko,7,2011,919254,457653,33837812.71,1371344.938,,786305,85377,2985,0,0,0,0,0,0,0,2174,166,0
Chilko,7,2012,246605,90759,54972235.55,360368.2859,,197621,25175,0,0,0,0,0,0,0,0,1941,0,0
Chilko,7,2013,1235222,624483,43224183.93,655326.7007,,435384,51441,0,0,0,0,0,0,0,0,769,0,0
Chilko,7,2014,1034250,669181,11492487.77,4235133.074,,1554832,84803,1422,0,156,0,0,0,0,,2639,0,0
Chilko,7,2015,662707,429012,,1075840.227,,164947,48961,1129,,,0,0,0,,,1480,104,0
Seymour,8,1948,4099,1280,,,,29658,0,0,0,0,0,0,,0,0,0,0,0
Seymour,8,1949,10772,3476,,,,25617,0,8355,0,0,0,0,0,0,0,733,0,0
Seymour,8,1950,12471,4697,,,,161081,0,0,0,0,0,0,0,0,0,909,36,0
Seymour,8,1951,24344,11504,,,,67964,731,123,0,0,0,0,0,0,0,125,0,0
Seymour,8,1952,6428,2780,,,,11156,0,0,0,0,0,0,0,0,0,93,0,0
Seymour,8,1953,5947,2907,,,,44870,0,0,0,0,0,0,0,0,0,150,248,0
Seymour,8,1954,24876,12463,,,,428958,3444,5238,0,0,0,0,0,0,0,23882,0,0
Seymour,8,1955,9011,5178,,,,308775,550,305,0,0,0,0,0,0,0,372,0,0
Seymour,8,1956,2562,1102,,,,10971,1766,0,0,0,0,0,0,0,0,26,0,0
Seymour,8,1957,14295,7106,,,,11959,0,11914,0,0,0,0,0,0,0,262,448,0
Seymour,8,1958,78578,44285,,,,188824,510,0,0,0,0,0,0,0,0,6184,0,0
Seymour,8,1959,52325,25473,,,,175192,368,0,0,0,0,0,0,0,0,409,11,0
Seymour,8,1960,3047,1862,,,,8697,0,89,0,0,0,0,0,0,0,51,0,0
Seymour,8,1961,5822,1957,,,,25649,0,7081,0,0,0,0,0,0,0,55,138,0
Seymour,8,1962,58104,27411,,,,169778,572,3257,0,0,0,0,0,0,0,2939,0,0
Seymour,8,1963,71690,26742,,,,112265,1674,0,0,0,0,0,0,0,0,147,0,0
Seymour,8,1964,2784,1321,,,,17994,504,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,1965,6954,2550,,,,34707,0,0,0,0,0,0,0,0,0,183,0,0
Seymour,8,1966,28754,12943,,,,139745,1425,0,0,0,0,0,0,0,0,658,0,0
Seymour,8,1967,13361,7264,,,,216733,2954,1098,0,0,0,0,0,0,0,66,0,0
Seymour,8,1968,3957,2064,,,,21963,145,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,1969,7327,3276,,,,14617,0,0,0,0,0,0,0,0,0,258,0,0
Seymour,8,1970,11991,3603,,,,223705,0,2194,0,0,0,0,0,0,0,470,0,0
Seymour,8,1971,19028,9463,,,,132035,1934,0,0,0,0,0,0,0,0,1341,0,0
Seymour,8,1972,2889,1418,,,,56465,0,0,0,0,0,0,0,0,0,320,0,0
Seymour,8,1973,2856,1150,,,,24381,0,0,0,0,0,0,0,0,0,419,0,0
Seymour,8,1974,45189,25096,,,,247377,0,0,0,0,0,0,0,0,0,1353,0,0
Seymour,8,1975,37024,15756,,,,175012,4007,0,0,0,0,0,0,0,0,1665,0,0
Seymour,8,1976,8489,4898,,,,18193,191,0,0,0,0,0,0,0,0,38,0,0
Seymour,8,1977,5911,2883,,,,53835,1444,14632,0,0,0,0,0,0,0,135,0,0
Seymour,8,1978,62929,30757,,,,256211,4984,0,0,0,0,0,0,0,0,730,0,0
Seymour,8,1979,49321,24866,,,,92992,42223,314,0,0,0,0,0,0,0,85,0,0
Seymour,8,1980,8390,4616,,,,45127,7711,0,0,0,0,0,0,0,0,10,0,0
Seymour,8,1981,11529,5354,,,,26268,0,4607,0,0,0,0,0,0,0,0,0,0
Seymour,8,1982,63306,27219,,,,492244,13474,0,0,0,0,0,0,0,0,2737,0,0
Seymour,8,1983,29838,14014,,,,261161,7562,734,0,0,0,0,0,0,0,3003,0,0
Seymour,8,1984,17172,9148,,,,35743,100,0,0,0,0,0,0,0,0,174,0,0
Seymour,8,1985,6435,2684,,,,32018,11226,0,0,0,0,0,0,0,0,332,0,0
Seymour,8,1986,128497,57017,,,,811714,11322,0,0,0,0,0,0,0,0,1132,1,0
Seymour,8,1987,84409,41080,,,,416101,25805,0,0,0,0,0,0,0,0,314,0,0
Seymour,8,1988,17014,7989,,,,9027,1816,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,1989,5692,2864,,,,18809,0,0,0,0,0,0,0,0,0,68,0,0
Seymour,8,1990,272157,108234,,,,272278,6413,0,0,0,0,0,0,0,0,136,0,0
Seymour,8,1991,128253,60797,,,,84310,11139,116,0,0,0,0,0,0,0,0,0,0
Seymour,8,1992,5765,3586,,,,15128,2778,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,1993,10206,4950,,,,6251,2465,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,1994,64038,19152,,,,169885,2662,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,1995,48746,23901,,,,64323,1700,0,0,0,0,0,0,0,0,17,0,0
Seymour,8,1996,21654,9590,,,,32991,6479,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,1997,2254,836,,,,1944,0,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,1998,34059,14548,,,,210538,3684,0,0,0,0,0,0,0,0,182,0,0
Seymour,8,1999,18895,10072,,,,105903,27996,0,0,0,0,0,0,0,0,32,0,0
Seymour,8,2000,25465,11860,,,,58537,1026,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,2001,7074,3743,,,,14842,4200,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,2002,113440,55465,,,,497726,9077,224,0,0,79,0,0,0,0,851,0,0
Seymour,8,2003,31345,18483,,,,11206,870,290,0,0,0,0,0,0,0,0,0,0
Seymour,8,2004,1323,762,,,,6671,247,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,2005,4459,2326,,,,7820,0,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,2006,107941,57783,,,,1063631,22106,169,0,0,211,0,0,0,0,551,0,0
Seymour,8,2007,9979,5905,,,,18056,217,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,2008,1350,311,,,,2173,182,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,2009,5627,3093,,,,43538,3429,0,0,0,0,0,0,0,0,2,8,0
Seymour,8,2010,552134,287496,,,,268598,4283,487,0,0,0,0,0,0,0,827,0,0
Seymour,8,2011,16456,7994,,,,16741,225,0,0,0,0,0,0,0,0,11,0,0
Seymour,8,2012,824,264,,,,676,143,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,2013,23429,13883,,,,4528,3310,0,0,0,0,0,0,0,0,0,0,0
Seymour,8,2014,114013,57414,,,,384044,1806,0,0,0,0,0,0,0,,787,0,0
Seymour,8,2015,7897,3960,,,,858,0,0,,,0,0,0,,,0,0,0
Late Shuswap,9,1948,16899,8502,,,,22876,5454,0,0,0,0,0,,0,0,0,0,0
Late Shuswap,9,1949,21342,2011,,,,21384,0,13994,0,0,0,0,0,0,0,5415,0,0
Late Shuswap,9,1950,1304541,583072,,,,9303676,12645,30150,0,0,2618,0,0,0,0,594356,613,0
Late Shuswap,9,1951,145104,82094,,,,519779,2251,262,0,0,0,0,0,0,0,7290,0,0
Late Shuswap,9,1952,10753,4211,,,,14320,2131,0,0,0,0,0,0,0,0,1481,0,0
Late Shuswap,9,1953,220364,1623,,,,29571,0,0,0,0,0,0,0,0,0,1456,0,0
Late Shuswap,9,1954,2031013,1067640,,,,15095741,12060,43279,0,0,0,0,0,0,0,714720,3536,0
Late Shuswap,9,1955,64584,44634,,,,853267,609,528,0,0,0,0,0,0,0,11116,0,0
Late Shuswap,9,1956,4505,2103,,,,6961,458,0,0,0,0,0,0,0,0,555,0,0
Late Shuswap,9,1957,307228,1651,,,,2206,0,941,0,0,0,0,0,0,0,16,0,0
Late Shuswap,9,1958,2299974,1128898,,,,2076776,4097,7843,0,0,871,0,0,0,0,123575,646,0
Late Shuswap,9,1959,135090,89270,,,,374501,106,16,0,0,0,0,0,0,0,7679,0,0
Late Shuswap,9,1960,1914,1322,,,,2333,0,15,0,0,0,0,0,0,0,201,0,0
Late Shuswap,9,1961,65857,854,,,,6996,0,947,0,0,0,0,0,0,0,204,0,0
Late Shuswap,9,1962,1151142,652104,,,,2740250,10891,83623,0,0,307,0,0,0,0,90241,0,0
Late Shuswap,9,1963,158581,80246,,,,3047429,3663,1326,0,0,0,0,0,0,0,78928,0,0
Late Shuswap,9,1964,716,345,,,,17103,177,0,0,0,0,0,0,0,0,2346,0,0
Late Shuswap,9,1965,59529,1332,,,,24312,0,0,0,0,0,0,0,0,0,496,0,0
Late Shuswap,9,1966,1322480,661765,,,,3914887,22138,12377,0,0,4854,0,0,0,0,96198,1478,0
