Label,Filter,Infill,Stock,Year,Spn,Total.Harvest,TotalER,Total.Run,Rec,RpS,LogRpS,RunAge3,RunAge4,RunAge5,RunAge6,RunAge7,RecAge3,RecAge4,RecAge5,RecAge6,RecAge7,RecTotalNA,RecAgesUse,RecTotal,ER
Main,FALSE,FALSE,Alastair,1974,3885.227553,1840.320101,32,5725.547654,35173.4390472688,9.05312200313967,2.20310967094504,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1975,1332.078018,333.1177781,20,1665.195796,27640.2543439534,20.7497263451977,3.0325330584065,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1976,6660.390091,2480.9571,27,9141.347191,9399.88176087339,1.41131099416762,0.344519055507121,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1977,15540.91021,5874.831656,27,21415.74187,15597.714865665,1.00365516915659,0.00364850525932453,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1978,19981.17027,7977.311719,29,27958.48199,14667.369133409,0.734059563840002,-0.309165104014297,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1979,19981.17027,7253.326486,27,27234.496760000002,12070.9192300014,0.604114727360329,-0.503991153123963,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1980,33301.95045,13033.94154,28,46335.89199,20450.0424994655,0.614079422470149,-0.487631006643069,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1981,1998.117027,747.0810615,27,2745.198089,23512.7530754791,11.7674554381739,2.46533770743015,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1982,10545.61764,4772.294881,31,15317.91253,17978.2031536822,1.70480324314908,0.533449704163836,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1983,14430.8452,2568.140781,15,16998.98598,22438.5557257717,1.55490239239568,0.441412773497516,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1984,8880.520121,2625.983081,23,11506.5032,19494.2343653865,2.19516808697815,0.78625862080625,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1985,8880.520121,3548.708475,29,12429.2286,24411.2893354175,2.74885806268166,1.01118557550441,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1986,23311.36532,8548.578855,27,31859.94417,33264.7630362294,1.42697618005625,0.355557646033204,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1987,11100.65015,2169.196746,16,13269.8469,29109.8532511648,2.62235570509938,0.964073037886809,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1988,14430.8452,8714.627027,38,23145.47222,24301.4351664386,1.68399250561143,0.521167465460723,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1989,16575.77392,5653.723186,25,22229.4971,24785.8922208008,1.49530829392495,0.402332402255119,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1990,11100.65015,4454.468205,29,15555.11836,37034.6400614362,3.33625864800687,1.20485001386718,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1991,24421.43033,11972.63035,33,36394.06068,49800.9441006433,2.03923125827181,0.7125729026558,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1992,17761.04024,12748.0975,42,30509.13774,42861.980652116,2.41325846194446,0.880977893192096,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1993,16650.97523,10010.42878,38,26661.40401,19705.7817216971,1.18346111561041,0.168443294012132,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1994,14430.8452,6227.348648,30,20658.19384,12250.4757785448,0.848909097752968,-0.163803168187658,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1995,18871.10526,11268.34386,37,30139.44912,20180.6724476876,1.06939536236192,0.0670934068501112,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1996,27751.62538,19786.71829,42,47538.34367,16423.6359686485,0.591808074077155,-0.524572895856047,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1997,26641.56036,27749.1039,51,54390.66426,36327.6060283833,1.36356900787711,0.310105532860452,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1998,20536.20278,6580.09069,24,27116.29347,50880.2623555715,2.4775886224265,0.907285757491021,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,1999,5550.325076,1499.983735,21,7050.308811,19105.4418729756,3.44222034049661,1.23611671099223,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2000,12086.75791,5908.008425,33,17994.76633,14794.8580996906,1.22405513619579,0.20216922898719,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2001,19629.64968,4515.993339,19,24145.64302,26136.6780886968,1.33148978788585,0.286298456611084,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2002,4345.904534,1656.031605,28,6001.936139,24670.8735379306,5.67680982058375,1.7363894236422,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2003,64723.98525,13012.40433,17,77736.38958,15252.4946218063,0.235654441902685,-1.44538877621362,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2004,15950.59028,2711.768517,15,18662.35879,53354.534965202,3.34498811822041,1.20746314147236,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2005,13324.2673,1681.476247,11,15005.74354,70148.4771616113,5.26471554361652,1.66102711632325,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2006,11489.17291,2715.104556,19,14204.27746,49001.0038038325,4.26497226455551,1.45043567788745,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2007,35090.78041,7846.239946,18,42937.02035,38581.9317584031,1.09948913382981,0.094845648135116,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2008,985.1897089,168.1490924,15,1153.338801,24672.2731468283,25.0431697813569,3.22060112693256,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2009,29549.80313,2286.803874,7,31836.60701,18474.9614795949,0.625214367700423,-0.469660699732106,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2010,79167.60188,7053.599349,8,86221.20123,45678.2641313173,0.576981783540129,-0.549944583960056,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2011,44308.92976,7474.198223,14,51783.12799,48620.0359700468,1.09729655474411,0.0928494772522012,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2012,36410.1325,5903.756621,14,42313.88912,11739.7431652616,0.322430663092523,-1.13186716402445,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2013,30504.04829,2045.844626,6,32549.89292,4329.32427463652,0.141926220201264,-1.95244793245472,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2014,11609.06319,1148.387657,9,12757.45085,2932.2870650865,0.252586019827368,-1.37600341569882,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2015,23622.18352,1350.130962,5,24972.31448,6156.99934700743,0.260644802026643,-1.34459671031622,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2016,66659.40416,9260.457882,12,75919.862040000007,18277.6881086067,0.274195191795227,-1.29391504740072,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2017,13875.81269,236.2728878,2,14112.08558,14884.6063679361,1.07270159236606,0.0701803190669202,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2018,3281.576145,160.634334,5,3442.210479,NA,NA,NA,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2019,4310.621157,418.9006149,9,4729.521771,NA,NA,NA,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2020,466.0158654,29.16438572,6,495.1802511,NA,NA,NA,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2021,12654.74117,1165.548512,8,13820.28968,NA,NA,NA,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2022,23511.17702,2132.309614,8,25643.48663,NA,NA,NA,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Alastair,2023,573.9784852,50.59953427,8,624.5780195,NA,NA,NA,0,0.033149171,0.552486188,0.414364641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1955,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1956,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1957,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1958,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1959,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1960,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1961,600,657.1876606,52,1257.187661,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1962,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1963,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1964,500,617.2578115,55,1117.257811,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1965,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1966,600,1119.264044,65,1719.264044,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1967,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1968,600,1032.657658,63,1632.657658,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1969,NA,NA,NA,NA,772.912461381147,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1970,100,109.9176172,52,209.9176172,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1972,100,139.1649588,58,239.1649588,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1973,600,1107.115236,65,1707.115236,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1974,2,4.724462265,70,6.724462265,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1975,NA,NA,NA,NA,343.280060834234,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1976,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1977,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1978,600,994.3855973,62,1594.385597,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1979,100,139.3214492,58,239.3214492,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1980,100,159.6463086,61,259.6463086,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1981,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1982,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1983,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1984,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1985,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1986,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1987,100,70.8129121,41,170.8129121,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1988,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1989,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1990,260,400.7425111,61,660.7425111,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1992,800,1410.500041,64,2210.500041,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1993,700,1029.267564,60,1729.267564,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1994,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1995,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1996,NA,NA,NA,NA,1738.45691500195,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1997,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1998,NA,NA,NA,NA,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,1999,406.1538462,143.6641191,26,549.8179653,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2000,504.6153846,763.5128851,60,1268.12827,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2001,1164.307692,1166.434548,50,2330.74224,NA,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2002,NA,NA,NA,NA,399.869289558837,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2003,1067.350427,614.9388432,37,1682.289271,370.934042152059,0.347527890343046,-1.05691035721796,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2004,NA,NA,NA,NA,612.566361806869,NA,NA,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2005,266.9769446,134.1291756,33,401.1061202,1324.50749392848,4.96113061715097,1.60163366176711,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2006,88,63.92700662,42,151.9270066,1960.9858086357,22.2839296435875,3.10386577489221,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2007,292.8205128,330.3005074,53,623.1210202,3216.6713196286,10.9851297262963,2.39654251517024,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2008,95.00674764,79.71413827,46,174.7208859,2387.0303539226,25.1248507418394,3.22385742573829,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2009,780.432553,225.1915053,22,1005.624058,4268.02282382597,5.46879138680158,1.69905763896744,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2010,1310.722689,464.0926816,26,1774.815371,4201.62927095701,3.20558216182448,1.16489371563267,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2011,1380.710059,883.4376626,39,2264.147722,2251.11991674326,1.63040741397486,0.488829930810907,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2012,2860,1419.36192,33,4279.36192,1180.15779317418,0.412642585025936,-0.885173472265351,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2013,550,149.2184266,21,699.2184266,992.074843012038,1.80377244184007,0.589880272797121,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2014,4831.71143,2650.643668,35,7482.355098,1625.55144590446,0.336433884650363,-1.0893536286957,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2015,1257.370777,484.2946997,28,1741.665477,1051.68368307892,0.836414924154806,-0.178630468264508,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Main,FALSE,FALSE,Asitka,2016,1134.358974,834.4440866,42,1968.803061,1522.30038231857,1.34199174794783,0.294154889460415,0.069376308,0.441111624,0.489512068,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
