"","stock","broodyear","run","spawners","recruits","r3","r4","r5","r6","r7"
"262","Babine-Mid-Wild",2011,75438,43110,105090.650809934,1141.527834504,45387.62396319,58561.49901224,0,0
"263","Babine-Mid-Wild",2012,133700,82348,39242.367656536,1017.196774976,15075.98744972,23149.18343184,0,0
"264","Babine-Mid-Wild",2013,10050,7960,15111.092482006,242.51353804,906.823294048,173.00398704,0,13788.751662878
"265","Babine-Mid-Wild",2014,23272,14701,30728.284572993,1175.993274112,3286.72198444,12334.13973318,13788.751662878,142.677918383
"266","Babine-Mid-Wild",2015,97091,68421,40246.621915001,25.27402852,2775.18143181,36858.393950878,142.677918383,445.09458541
"267","Babine-Mid-Wild",2016,73880,39540,NA,1201.67883501,29698.849772924,4308.873118198,445.09458541,NA
"268","Babine-Mid-Wild",2017,25232,21094,NA,892.00461332,3937.910534173,9630.228134924,NA,NA
"269","Babine-Mid-Wild",2018,3485,2720,NA,1009.002853111,14971.363057432,NA,NA,NA
"270","Babine-Mid-Wild",2019,16311,10482,NA,556.314222234,NA,NA,NA,NA
"271","Babine-Mid-Wild",2020,81238,61686,NA,NA,NA,NA,NA,NA
"272","Babine-Mid-Wild",2021,9427,5158,NA,NA,NA,NA,NA,NA
"273","Babine-Mid-Wild",2022,25603,17343,NA,NA,NA,NA,NA,NA
"274","Babine-Pinkut",1955,NA,NA,NA,NA,NA,18017.352,0,0
"275","Babine-Pinkut",1956,NA,NA,NA,NA,44042.416,20622.778,0,0
"276","Babine-Pinkut",1957,NA,NA,140396.255,6972.232,91492.214,41931.809,0,0
"277","Babine-Pinkut",1958,NA,NA,52337.787,1823.008,34293.377,16221.402,0,0
"278","Babine-Pinkut",1959,NA,NA,233408.836,3421.381,59763.06,170224.395,0,0
"279","Babine-Pinkut",1960,69032,33541,102070.838,18877.538,66513.15,16680.15,0,0
"280","Babine-Pinkut",1961,113938,58588,65587.239,9607.455,34571.4,21408.384,0,0
"281","Babine-Pinkut",1962,79567,37326,73471.503,3798.45,24016.512,45656.541,0,0
"282","Babine-Pinkut",1963,94862,63955,101098.464,8911.104,47263.5,44923.86,0,0
"283","Babine-Pinkut",1964,246345,119866,38772.631,1606.959,7027.8,30137.872,0,0
"284","Babine-Pinkut",1965,55050,31037,62720.63820244,2108.34,44028.232,16584.06620244,0,0
"285","Babine-Pinkut",1966,54336,21463,69076.448199136,10102.08,33805.707403676,25168.66079546,0,0
"286","Babine-Pinkut",1967,94527,31742,147378.426365531,6054.226393884,37468.058480944,103856.141490703,0,0
"287","Babine-Pinkut",1968,54060,22284,158704.059190924,1804.280723596,35421.833127807,121477.945339521,0,0
"288","Babine-Pinkut",1969,84184,43526,341269.052617548,21659.02538149,132460.95184965,187149.075386408,0,0
"289","Babine-Pinkut",1970,56444,28978,166735.995205595,23900.102810829,95588.284784002,47247.607610764,0,0
"290","Babine-Pinkut",1971,64441,30443,242498.667287689,29480.63982959,146212.401922851,66805.625535248,0,0
"291","Babine-Pinkut",1972,160937,73911,175207.51484454,17816.990466385,39605.670825152,117784.853553003,0,0
"292","Babine-Pinkut",1973,277839,100183,191581.222972392,18572.7036396,103013.536385058,69994.982947734,0,0
"293","Babine-Pinkut",1974,312218,96197,67182.985510785,4348.610061939,21352.097283894,41482.278164952,0,0
"294","Babine-Pinkut",1975,211277,97499,488984.110550932,24014.919768372,330669.337613778,134299.853168782,0,0
"295","Babine-Pinkut",1976,124984,50192,158851.679901711,11977.38422127,35384.026035071,111490.26964537,0,0
"296","Babine-Pinkut",1977,225147,89757,1443272.58260987,28675.120796147,861416.820782385,553180.641031343,0,0
"297","Babine-Pinkut",1978,115362,27964,340746.487221284,42057.909572245,113181.870953443,185506.706695596,0,0
"298","Babine-Pinkut",1979,384129,135745,351141.808291077,11026.488015214,109239.96448222,230875.355793643,0,0
"299","Babine-Pinkut",1980,198359,57655,1313288.63670545,52886.328822184,426399.363746092,834002.944137177,0,0
"300","Babine-Pinkut",1981,1014965,256141,748558.95262599,35934.280460265,433854.475146042,278770.197019683,0,0
"301","Babine-Pinkut",1982,677389,122052,631917.705084977,16085.580716781,152882.092373276,462950.03199492,0,0
"302","Babine-Pinkut",1983,347633,112845,656860.4932555,21334.710607041,357179.36312052,278346.419527939,0,0
"303","Babine-Pinkut",1984,693209,219484,1200039.37367967,225430.60488456,682471.104545061,292137.66425005,0,0
"304","Babine-Pinkut",1985,1283943,216568,460128.850559002,19431.475927,157076.28165555,283621.092976452,0,0
"305","Babine-Pinkut",1986,452987,132930,845816.085316323,21836.0540944,142810.843242067,681169.187979856,0,0
"306","Babine-Pinkut",1987,1045560,302166,513575.844063819,15097.063781481,249707.560877848,248771.21940449,0,0
"307","Babine-Pinkut",1988,980249,173803,1135769.1071183,112215.251142296,211966.664158085,811587.19181792,0,0
"308","Babine-Pinkut",1989,471050,106908,768781.470200121,33897.116437425,448689.714687648,286194.639075048,0,0
"309","Babine-Pinkut",1990,441529,127100,840468.46712883,26155.093494432,100218.847090692,714094.526543706,0,0
"310","Babine-Pinkut",1991,1043092,224976,1713115.40485545,49142.51383426,773032.905793044,890939.985228142,0,0
"311","Babine-Pinkut",1992,494635,198087,2073184.34287479,156425.56766325,1204916.61470154,711842.16051,0,0
"312","Babine-Pinkut",1993,1286432,251783,393214.05527257,13021.400070314,224696.713963904,155495.941238352,0,0
"313","Babine-Pinkut",1994,435556,136482,28563.731711782,1749.125526096,10939.27973127,15875.326454416,0,0
"314","Babine-Pinkut",1995,1643553,243069,222977.353607171,8702.779030378,131447.702241625,82826.872335168,0,0
"315","Babine-Pinkut",1996,2108878,210609,1015528.0307167,29875.971303959,684489.235927848,301162.823484897,0,0
"316","Babine-Pinkut",1997,938288,120916,127215.897531161,2855.891736984,25609.528643127,98750.47715105,0,0
"317","Babine-Pinkut",1998,175138,62357,356628.089149837,5834.647871976,107958.353058529,242835.088219332,0,0
"318","Babine-Pinkut",1999,177199,128989,117714.029580606,2938.169790421,79118.343381161,35657.516409024,0,0
"319","Babine-Pinkut",2000,770172,130236,216559.588438367,21179.568399507,122254.34167704,73125.67836182,0,0
"320","Babine-Pinkut",2001,332607,99116,247249.085709628,1880.141913936,92568.707528332,152800.23626736,0,0
"321","Babine-Pinkut",2002,209647,95249,814192.195904096,24119.614109848,440064.679731198,350007.90206305,0,0
"322","Babine-Pinkut",2003,343133,147068,127572.904487608,6134.084001442,22917.184095443,98521.636390723,0,0
"323","Babine-Pinkut",2004,159792,102160,513638.682137994,8565.913841507,366551.495905595,138521.272390892,0,0
"324","Babine-Pinkut",2005,189814,128931,115688.168359616,4577.867703682,41096.08935347,70014.211302464,0,0
"325","Babine-Pinkut",2006,598999,174654,248426.832780135,4959.638255638,96269.5406816,147197.653842897,0,0
"326","Babine-Pinkut",2007,381491,170675,618947.571408862,21332.248015936,128940.580334734,468674.743058192,0,0
"327","Babine-Pinkut",2008,469651,139316,100192.537617165,4750.765822369,84700.25490322,10741.516891576,0,0
"328","Babine-Pinkut",2009,184577,130986,63384.728591693,1344.002038588,10508.005664454,51532.720888651,0,0
"329","Babine-Pinkut",2010,187616,119148,386012.022472793,15747.477480967,285147.72251017,85116.822481656,0,0
"330","Babine-Pinkut",2011,280889,151768,194289.466143047,17366.556601179,76219.00857396,100703.900967908,0,0
"331","Babine-Pinkut",2012,554719,110012,167943.966429908,1708.168944384,25925.066344574,140310.73114095,0,0
"332","Babine-Pinkut",2013,36997,30151,131372.628988437,417.032687518,5496.39428009,13372.93516464,0,112086.266856189
"333","Babine-Pinkut",2014,354047,78550,456865.249248094,7127.87457896,254058.42231804,79823.68489818,112086.266856189,3769.000596725
"334","Babine-Pinkut",2015,163044,66027,332752.365099174,1953.64251732,17960.32904931,299615.214000189,3769.000596725,9454.17893563
"335","Babine-Pinkut",2016,127046,69563,NA,7776.98605251,241416.575071962,113823.81757285,9454.17893563,NA
"336","Babine-Pinkut",2017,152935,92963,NA,7250.94407166,104024.416120975,204554.049774932,NA,NA
"337","Babine-Pinkut",2018,269385,114367,NA,26653.965789325,318004.194827176,NA,NA,NA
"338","Babine-Pinkut",2019,105561,73402,NA,11816.576462262,NA,NA,NA,NA
"339","Babine-Pinkut",2020,660369,220430,NA,NA,NA,NA,NA,NA
"340","Babine-Pinkut",2021,249025,78838,NA,NA,NA,NA,NA,NA
"341","Babine-Pinkut",2022,543829,79538,NA,NA,NA,NA,NA,NA
"342","Kwinageese",1960,69032,NA,NA,NA,NA,NA,NA,NA
"343","Kwinageese",1961,113938,NA,NA,NA,NA,NA,NA,NA
"344","Kwinageese",1962,79567,NA,NA,NA,NA,NA,NA,NA
"345","Kwinageese",1963,94862,NA,NA,NA,NA,NA,NA,NA
"346","Kwinageese",1964,246345,NA,NA,NA,NA,NA,NA,NA
"347","Kwinageese",1965,55050,NA,NA,NA,NA,NA,NA,NA
"348","Kwinageese",1966,54336,NA,NA,NA,NA,NA,NA,NA
"349","Kwinageese",1967,94527,NA,NA,NA,NA,NA,NA,NA
"350","Kwinageese",1968,54060,NA,NA,NA,NA,NA,NA,NA
"351","Kwinageese",1969,84184,NA,NA,NA,NA,NA,NA,NA
"352","Kwinageese",1970,56444,NA,NA,NA,NA,NA,NA,NA
"353","Kwinageese",1971,64441,NA,NA,NA,NA,NA,NA,NA
"354","Kwinageese",1972,160937,NA,NA,NA,NA,NA,NA,NA
"355","Kwinageese",1973,277839,NA,NA,NA,NA,NA,NA,NA
"356","Kwinageese",1974,312218,NA,NA,NA,NA,NA,NA,NA
"357","Kwinageese",1975,211277,NA,NA,NA,NA,NA,NA,0
"358","Kwinageese",1976,124984,NA,NA,NA,NA,NA,0,0
"359","Kwinageese",1977,225147,NA,NA,NA,NA,13262.72,0,NA
"360","Kwinageese",1978,115362,NA,NA,NA,34021.76,2964.15,NA,0
"361","Kwinageese",1979,384129,NA,NA,10379.52,3622.85,NA,0,0
"362","Kwinageese",1980,198359,NA,NA,0,NA,321.87,0,208.74
"363","Kwinageese",1981,1014965,NA,NA,NA,31865.13,74950.25,208.74,1093.95
"364","Kwinageese",1982,677389,20000,25286.48,0,3944.75,20247.78,1093.95,0
"365","Kwinageese",1983,347633,2000,5188.44,0,417.48,4375.8,0,395.16
"366","Kwinageese",1984,693209,6000,8191.99,0,1823.25,5905.89,395.16,67.69
"367","Kwinageese",1985,1283943,15000,97920.95,0,59715.11,36354.72,67.69,1783.43
"368","Kwinageese",1986,452987,25000,11369.88,0,2766.12,5618.27,1783.43,1202.06
"369","Kwinageese",1987,1045560,7500,14769.11,0,1083.04,12484.01,1202.06,0
"370","Kwinageese",1988,980249,2500,4939.22,0,1783.43,3005.15,0,150.64
"371","Kwinageese",1989,471050,15000,63062.73,162.13,55895.79,6800.43,150.64,53.74
"372","Kwinageese",1990,441529,14000,2308.03,0,672.57,1581.72,53.74,0
"373","Kwinageese",1991,1043092,2000,8598.02,0,5724.32,2794.48,0,79.22
"374","Kwinageese",1992,494635,5000,13484.3,0,2525.78,6104.8,79.22,4774.5
"375","Kwinageese",1993,1286432,12000,52042.54,0,40855.2,6337.6,4774.5,75.24
"376","Kwinageese",1994,435556,2375,10772.14,0,1584.4,9018.5,75.24,94
"377","Kwinageese",1995,1643553,1125,NA,0,38726.5,1410.75,94,NA
"378","Kwinageese",1996,2108878,1000,NA,0,395.01,1081,NA,NA
"379","Kwinageese",1997,938288,9000,NA,0,3525,NA,NA,0
"380","Kwinageese",1998,175138,3500,NA,0,NA,NA,93.116968112,0
"381","Kwinageese",1999,177199,13000,NA,NA,NA,1478.974847098,333.073327664,NA
"382","Kwinageese",2000,770172,500,NA,NA,1651.340302535,5290.196661706,NA,0
"383","Kwinageese",2001,332607,1408,NA,45.567878986,5906.736664895,NA,466.58181024,NA
"384","Kwinageese",2002,209647,5887,NA,162.993334042,NA,7410.70908396,NA,0
"385","Kwinageese",2003,343133,NA,NA,NA,8274.3818157,NA,7.292121088,0
"386","Kwinageese",2004,159792,800,NA,228.32727372,NA,115.820605952,2.335757536,0
"387","Kwinageese",2005,189814,4235,NA,NA,129.31878784,37.098787844,609.917565376,0
"388","Kwinageese",2006,598999,NA,9957.927259806,3.568484864,41.42242423,9687.307869704,225.628481008,0
"389","Kwinageese",2007,381491,5665,14427.106356594,1.143030308,10816.30423918,3583.652420882,26.006666224,0
"390","Kwinageese",2008,469651,NA,4736.196362949,298.470304328,4001.305150315,413.063332946,23.35757536,0
"391","Kwinageese",2009,184577,107,1442.029991493,110.413939874,461.203333195,370.98787844,499.424839984,0
"392","Kwinageese",2010,187616,48,9309.759067224,12.726666722,414.2242423,7932.354234986,950.453923216,0
"393","Kwinageese",2011,280889,10273,24267.113917477,11.43030308,8856.821512495,15096.039682814,302.822419088,0
"394","Kwinageese",2012,554719,3688,21921.276354933,244.399395002,16855.390601005,4809.722116702,11.764242224,0
"395","Kwinageese",2013,36997,397,6304.289692405,465.115759598,5370.265755965,186.851211946,282.056964896,0
"396","Kwinageese",2014,354047,438,4972.594842553,148.189697614,208.627575695,4479.904844284,135.87272496,0
"397","Kwinageese",2015,163044,7044,7567.06847452,5.756969722,5002.01030153,2158.06363434,401.237568928,0
"398","Kwinageese",2016,127046,19797,NA,138.027879388,2409.57272655,6372.847872812,219.561208384,NA
"399","Kwinageese",2017,152935,7240,NA,66.49090938,7115.56424029,3487.286057336,NA,NA
"400","Kwinageese",2018,269385,290,NA,196.350303884,3893.70787762,NA,NA,NA
"401","Kwinageese",2019,105561,6007,NA,107.444848952,NA,NA,NA,NA
"402","Kwinageese",2020,660369,3256,NA,NA,NA,NA,NA,NA
"403","Kwinageese",2021,249025,8478,NA,NA,NA,NA,NA,NA
"404","Kwinageese",2022,543829,5115,NA,NA,NA,NA,NA,NA
"406","Alastair",1960,11451,7763,25957.718237573,0,205.922650252,13320.44199268,12431.353594641,0
"407","Alastair",1961,42244,29389,37048.397793678,0,799.22651281,16575.138126188,19674.03315468,0
"408","Alastair",1962,33049,22058,49046.58011583,0,994.508279171,26232.04420624,21820.027630419,0
"409","Alastair",1963,25081,19962,34620.331488112,0,1573.92263908,29093.370173892,3953.03867514,0
"410","Alastair",1964,6212,4214,9991.044186948,0,1745.602195689,5270.71823352,2974.723757739,0
"411","Alastair",1965,24110,17523,5861.270717202,0,316.24309134,3966.298343652,1578.72928221,0
"412","Alastair",1966,30001,18632,7902.480663186,0,237.977898609,2104.97237628,5559.530388297,0
"413","Alastair",1967,47480,27726,13444.944754079,0,126.29834151,7412.707184396,5905.939228173,0
"414","Alastair",1968,52659,33271,11040.895026959,0,444.762427307,7874.585637564,2721.546962088,0
"415","Alastair",1969,9540,6654,4840.845301232,0,472.475134263,3628.729282784,739.640884185,0
"416","Alastair",1970,7179,4991,5415.513811832,0,217.723755128,986.18784558,4211.602211124,0
"417","Alastair",1971,3810,2551,15558.066302199,0,59.171270235,5615.469614832,9883.425417132,0
"418","Alastair",1972,13417,8872,26501.430943801,0,336.928174044,13177.900556176,12986.602213581,0
"419","Alastair",1973,14253,8872,30617.883979795,0,790.674026692,17315.469618108,12511.740334995,0
"420","Alastair",1974,6568,3882,39192.381217668,0,1038.928168311,16682.32044666,21471.132602697,0
"421","Alastair",1975,1785,1331,30894.585635555,0,1000.939218345,28628.176803596,1265.469613614,0
"422","Alastair",1976,10164,6654,11028.464076977,0,1717.690593707,1687.292818152,7623.480665118,0
"423","Alastair",1977,23852,15526,18423.475142425,0,101.237568234,10164.640886824,8157.596687367,0
"424","Alastair",1978,31341,19962,16913.19336975,0,609.878448058,10876.795583156,5426.519338536,0
"425","Alastair",1979,30195,19962,13268.49171091,0,652.607729477,7235.359118048,5380.524863385,0
"426","Alastair",1980,51817,33271,22215.751383769,0,434.121543416,7174.03315118,14607.596689173,0
"427","Alastair",1981,3054,1996,25707.099451076,0,430.441985435,19476.795585564,5799.861880077,0
"428","Alastair",1982,18398,10536,19066.121542429,0,1168.607725263,7733.149173436,10164.36464373,0
"429","Alastair",1983,19687,14417,23832.359118776,0,463.988946487,13552.48619164,9815.883980649,0
"430","Alastair",1984,13096,8872,20898.370164729,0,813.14916463,13087.845307532,6997.375692567,0
"431","Alastair",1985,12985,8872,27323.668509305,0,785.270711819,9329.834256756,17208.56354073,0
"432","Alastair",1986,35253,23290,37766.558016896,0,559.790050677,22944.75138764,14262.016578579,0
"433","Alastair",1987,13997,11090,31772.817676826,0,1376.68507163,19016.022104772,11380.110500424,0
"434","Alastair",1988,24530,14417,25875.077345674,0,1140.961316649,15173.480667232,9560.635361793,0
"435","Alastair",1989,23689,16560,27873.116022214,0,910.408832344,12747.513815724,14215.193374146,0
"436","Alastair",1990,16887,11090,40957.944756389,0,764.850822483,18953.591165528,21239.502768378,0
"437","Alastair",1991,41530,24399,53507.104977752,0,1137.215460326,28319.337024504,24050.552492922,0
"438","Alastair",1992,34419,17744,45645.983423843,0,1699.160207118,32067.403323896,11879.419892829,0
"439","Alastair",1993,27464,16635,20720.591149771,0,1924.044183182,15839.226523772,2957.320442817,0
"440","Alastair",1994,23073,14417,12682.259664032,0,950.353583399,3943.093923756,7788.812156877,0
"441","Alastair",1995,34306,18853,21577.883981944,0,236.585633427,10385.082875836,10956.215472681,0
"442","Alastair",1996,51258,27726,17935.535911361,0,623.104967287,14608.287296908,2704.143647166,0
"443","Alastair",1997,58042,26617,38304.121550283,0,876.497230411,3605.524862888,33822.099456984,0
"444","Alastair",1998,28669,20517,53473.790068394,0,216.331489946,45096.132609312,8161.325969136,0
"445","Alastair",1999,7137,5545,19938.088380518,0,2705.767933704,10881.767958848,6350.552487966,0
"446","Alastair",2000,18797,12075,15021.690606426,0,652.906072016,8467.403317288,5901.381217122,0
"447","Alastair",2001,26441,19611,28796.027628081,0,508.044194746,7868.508289496,20419.475143839,0
"448","Alastair",2002,6526,4342,28237.580114416,0,472.110493382,27225.966858452,539.502762582,0
"449","Alastair",2003,81624,64663,15912.563526569,0,1633.557997709,719.337016776,13559.668512084,0
"450","Alastair",2004,19696,15936,54858.215484609,0,43.160220642,18079.558016112,36735.497247855,0
"451","Alastair",2005,15326,13312,72978.558022321,0,1084.773471804,48980.66299714,22913.121553377,0
"452","Alastair",2006,14242,11478,52066.049713512,0,2938.839755005,30550.828737836,18576.381220671,0
"453","Alastair",2007,49279,35058,40273.933697451,0,1833.049708787,24768.508294228,13672.375694436,0
"454","Alastair",2008,1302,984,25353.375685154,0,1486.110485101,18229.834259248,5637.430940805,0
"455","Alastair",2009,32724,29522,19342.823200597,0,1093.790046316,7516.57458774,10732.458566541,0
"456","Alastair",2010,88655,79093,48116.878462702,0,450.994471455,14309.944755388,33355.939235859,0
"457","Alastair",2011,55297,44267,51392.850835867,0,858.596678071,44474.585647812,6059.668509984,0
"458","Alastair",2012,44831,36376,12244.718212933,0,2668.475116329,8079.558013312,1496.685083292,0
"459","Alastair",2013,32996,30475,4619.718229243,0,484.773476704,1995.580111056,2139.364641483,0
"460","Alastair",2014,13605,11598,3251.088397689,0,119.734805652,2852.486188644,278.867403393,0
"461","Alastair",2015,25901,23600,7273.082873519,0,171.149169873,371.823204524,6730.110499122,0
"462","Alastair",2016,80499,66597,NA,0,22.309392083,8973.480665496,11252.486190996,NA
"463","Alastair",2017,14624,13863,NA,0,538.408835382,15003.314921328,NA,NA
"464","Alastair",2018,3612,3278,NA,0,900.198887676,NA,NA,NA
"465","Alastair",2019,5163,4307,NA,0,NA,NA,NA,NA
"466","Alastair",2020,673,603,NA,NA,NA,NA,NA,NA
"467","Alastair",2021,16242,12643,NA,NA,NA,NA,NA,NA
"468","Alastair",2022,27156,23489,NA,NA,NA,NA,NA,NA
"469","Johnston",1960,NA,NA,NA,NA,NA,3.426584476,0,0
"470","Johnston",1961,NA,NA,NA,NA,3.087781368,55.314863684,0,0
"471","Johnston",1962,NA,NA,1945.232462896,0.485634156,49.845613512,1894.901215228,0,0
"472","Johnston",1963,NA,NA,3318.534642008,7.839522804,1707.543096504,1603.1520227,0,0
"473","Johnston",1964,NA,NA,2419.072658924,268.555688268,1444.6405686,705.876402056,0,0
"474","Johnston",1965,7,4,7079.114609972,227.2074087,636.082961808,6215.824239464,0,0
"475","Johnston",1966,113,50,15234.03404992,100.040636136,5601.235401552,9532.758012232,0,0
"476","Johnston",1967,3871,1500,24116.370175184,880.940358984,8590.207765776,14645.222050424,0,0
"477","Johnston",1968,3275,1500,21159.561779232,1351.034221992,13197.177566832,6611.349990408,0,0
"478","Johnston",1969,1442,800,9878.714472848,2075.600382744,5957.653593744,1845.46049636,0,0
"479","Johnston",1970,12698,7000,4165.93634386,936.996415848,1662.99082248,1565.949105532,0,0
"480","Johnston",1971,19474,10000,7646.670044208,261.54868116,1411.116085176,5974.005277872,0,0
"481","Johnston",1972,29918,15000,NA,221.934809292,5383.326259296,1006.926323876,0,NA
"482","Johnston",1973,13506,6000,NA,846.668462832,907.366610568,1051.471922064,NA,NA
"483","Johnston",1974,3770,1500,NA,142.707065556,947.507768352,NA,NA,0
"484","Johnston",1975,3199,2000,NA,149.020309584,NA,NA,0,0
"485","Johnston",1976,12204,6000,NA,NA,NA,1005.94729974,0,NA
"486","Johnston",1977,2057,1000,NA,NA,906.48438732,1223.290657932,NA,NA
"487","Johnston",1978,2148,1000,NA,142.56831294,1102.337948376,NA,NA,0
"488","Johnston",1979,NA,NA,NA,173.371393692,NA,NA,0,0
"489","Johnston",1980,NA,NA,NA,NA,NA,1821.474405028,0,0
"490","Johnston",1981,2055,1007,NA,NA,1641.376352904,649.582514236,0,0
"491","Johnston",1982,2499,1007,1752.528277392,258.149242068,585.355125048,909.023910276,0,0
"492","Johnston",1983,NA,NA,NA,92.062360716,819.144285768,1617.347872672,0,NA
"493","Johnston",1984,NA,NA,NA,128.831803956,1457.432805696,545.316443752,NA,0
"494","Johnston",1985,3721,1813,NA,229.219321632,491.398349136,NA,0,NA
"495","Johnston",1986,1327,705,NA,77.285207112,NA,1447.487185076,NA,NA
"496","Johnston",1987,1857,1209,NA,NA,1304.367072168,NA,NA,NA
"497","Johnston",1988,3304,1410,NA,205.145742756,NA,NA,NA,0
"498","Johnston",1989,1114,604,NA,NA,NA,NA,0,NA
"499","Johnston",1990,NA,NA,NA,NA,NA,14715.222276148,NA,0
"500","Johnston",1991,2957,1228,NA,NA,13260.256529064,NA,0,NA
"501","Johnston",1992,NA,NA,NA,2085.521194788,NA,10725.20940988,NA,0
"502","Johnston",1993,NA,NA,NA,NA,9664.75568184,NA,0,0
"503","Johnston",1994,NA,NA,NA,1520.03490828,NA,7507.157074848,0,0
"504","Johnston",1995,30061,12278,NA,NA,6764.887865664,2333.504028156,0,0
"505","Johnston",1996,NA,NA,9707.104911644,1063.955059488,2102.779111608,6540.370740548,0,0
"506","Johnston",1997,21910,8185,NA,330.716860236,5893.692408264,5446.800780636,0,NA
"507","Johnston",1998,NA,NA,NA,926.936851188,4908.249040248,5707.71071288,NA,NA
"508","Johnston",1999,15336,13642,NA,771.950179116,5143.36153584,NA,NA,NA
"509","Johnston",2000,4767,2500,NA,808.92775128,NA,NA,NA,NA
"510","Johnston",2001,13361,7500,NA,NA,NA,NA,NA,NA
"511","Johnston",2002,11127,6519,NA,NA,NA,NA,NA,NA
"512","Johnston",2003,11660,8333,NA,NA,NA,NA,NA,NA
"513","Johnston",2004,NA,NA,NA,NA,NA,NA,NA,NA
"514","Johnston",2005,NA,NA,NA,NA,NA,NA,NA,NA
"515","Johnston",2006,NA,NA,NA,NA,NA,NA,NA,NA
"516","Johnston",2007,NA,NA,NA,NA,NA,NA,NA,NA
"517","Johnston",2008,NA,NA,NA,NA,NA,NA,NA,NA
"518","Johnston",2009,NA,NA,NA,NA,NA,NA,NA,NA
"519","Johnston",2010,NA,NA,NA,NA,NA,NA,NA,NA
"520","Johnston",2011,NA,NA,NA,NA,NA,NA,NA,0
"521","Johnston",2012,NA,NA,NA,NA,NA,NA,0,0
"522","Johnston",2013,NA,NA,NA,NA,NA,1181.192620084,0,NA
"523","Johnston",2014,NA,NA,NA,NA,1064.402348712,144.40606006,NA,0
"524","Johnston",2015,NA,NA,NA,167.405031204,130.12792908,NA,0,0
"525","Johnston",2016,NA,NA,NA,20.46601086,NA,155.175325556,0,NA
"526","Johnston",2017,NA,NA,NA,NA,139.832384808,99.370949804,NA,NA
"527","Johnston",2018,2413,2344,NA,21.992289636,89.545659672,NA,NA,NA
"528","Johnston",2019,295,280,NA,14.083390524,NA,NA,NA,NA
"529","Johnston",2020,NA,NA,NA,NA,NA,NA,NA,NA
"530","Johnston",2021,317,300,NA,NA,NA,NA,NA,NA
"531","Johnston",2022,203,184,NA,NA,NA,NA,NA,NA
"532","Kitsumkalum",1960,1687,844,4099.055062412,206.3945163,1342.302671832,2550.35787428,0,0
"533","Kitsumkalum",1961,4264,2251,4403.225857376,211.112105244,2298.19156104,1893.922191092,0,0
"534","Kitsumkalum",1962,4650,2251,6082.110395536,361.45056468,1706.660873256,4013.9989576,0,0
"535","Kitsumkalum",1963,2975,2033,5919.94440706,268.416935652,3617.1153168,2034.412154608,0,0
"536","Kitsumkalum",1964,3043,1525,4478.6558274,568.8857256,1833.259909344,2076.510192456,0,0
"537","Kitsumkalum",1965,5210,3001,3814.563746964,288.327936048,1871.195509008,1655.040301908,0,0
"538","Kitsumkalum",1966,3869,1595,4046.748941372,294.294298536,1491.398400744,2261.056242092,0,0
"539","Kitsumkalum",1967,8200,2908,8851.098082524,234.561297348,2037.494591256,6579.04219392,0,0
"540","Kitsumkalum",1968,4156,1782,13783.559143868,320.449166652,5928.54022656,7534.569750656,0,0
"541","Kitsumkalum",1969,4242,2251,16262.524746524,932.41757952,6789.590116608,8540.517050396,0,0
"542","Kitsumkalum",1970,3381,1782,11647.140717184,1067.840132736,7696.074503928,2883.22608052,0,0
"543","Kitsumkalum",1971,4619,2251,5687.30322802,1210.408445676,2598.14746536,1878.747316984,0,0
"544","Kitsumkalum",1972,13440,6378,8910.725732912,408.62645412,1692.986412912,6809.11286588,0,0
"545","Kitsumkalum",1973,15392,6378,8399.338197384,266.266270104,6135.86268984,1997.20923744,0,0
"546","Kitsumkalum",1974,17447,6378,3577.839415148,965.02444428,1799.73542592,813.079544948,0,0
"547","Kitsumkalum",1975,5890,3564,1944.835649168,283.05533664,732.686407464,929.093905064,0,0
"548","Kitsumkalum",1976,3838,1782,1647.081534432,115.234047588,837.229862352,694.617624492,0,0
"549","Kitsumkalum",1977,13910,6378,2053.352071036,131.676232584,625.937394456,1295.738443996,0,0
"550","Kitsumkalum",1978,4080,1782,2019.9160345,98.444981052,1167.622468728,753.84858472,0,0
"551","Kitsumkalum",1979,1661,788,1858.618534548,183.639087276,679.31190096,995.667546312,0,0
"552","Kitsumkalum",1980,1898,844,3206.375351468,106.83951432,897.221043216,2202.314793932,0,0
"553","Kitsumkalum",1981,1419,657,4219.805233752,141.111410472,1984.561196376,2094.132626904,0,0
"554","Kitsumkalum",1982,2647,1032,5567.532077072,312.124009692,1887.075527472,3368.332539908,0,0
"555","Kitsumkalum",1983,1540,825,6344.53819684,296.791845624,3035.289084744,3012.457266472,0,0
"556","Kitsumkalum",1984,2034,1069,6872.620548736,477.378375348,2714.600934096,3680.641239292,0,0
"557","Kitsumkalum",1985,4499,2137,10798.018512236,426.941799432,3316.718300856,7054.358411948,0,0
"558","Kitsumkalum",1986,4278,2137,14875.658728232,521.640459852,6356.859613464,7997.158654916,0,0
"559","Kitsumkalum",1987,6881,4274,30332.168049476,999.781974588,7206.440601288,22125.9454736,0,0
"560","Kitsumkalum",1988,6154,2564,37854.077887908,1133.400743796,19938.2454048,16782.431739312,0,0
"561","Kitsumkalum",1989,7519,3847,43801.619747056,3135.8091216,15123.070917216,25542.73970824,0,0
"562","Kitsumkalum",1990,14411,6411,52298.306116936,2378.497343472,23017.20454032,26902.604233144,0,0
