Stock,Brood Year,Escapement,0.1,0.2,1.1,0.3,1.2,2.1,0.4,1.3,2.2,3.1,1.4,2.3,3.2,3.3,2.4,3.4,4.1,4.2,4.3,4.4,2.5,1.5,,,
Ayakulik,1991,"384,859",0,640,"22,371","17,118","145,925","36,123",0,"393,249","482,187",0,19,"158,923","5,779","2,796",64,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,1992,"344,184",0,"4,591","2,578","9,900","65,889","24,694",205,"10,135","200,817","2,188","2,685","230,460","19,788","6,010","1,983",112,NA,NA,NA,NA,NA,NA,,,
Ayakulik,1993,"286,170",0,0,"3,093","3,678","2,504","16,283",400,"176,539","409,718",516,"8,075","138,504","7,591","5,426",344,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,1994,"380,181",0,465,"42,711","7,275","555,246","35,908","17,036","338,728","344,937",546,79,"102,628","7,224","1,737",401,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,1995,"317,832",0,0,"4,711","4,707","101,292","18,181",516,"53,759","227,822","3,186",0,"240,294","22,068","6,135","1,125",0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,1996,"337,155",0,269,"1,770","17,050","16,902","8,589",332,"93,851","198,161",364,0,"143,934",802,244,291,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,1997,"308,214",0,5,"1,250","4,810","14,447","5,395",597,"11,767","34,814",330,0,"16,169",727,"1,490",0,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,1998,"427,208",62,0,"4,554",597,"29,683","2,929",0,"12,657","97,574","1,470",602,"46,305","10,818","4,760",234,40,NA,NA,NA,NA,NA,NA,,,
Ayakulik,1999,"295,717",0,0,"2,953","4,818","53,015","8,754",353,"124,906","192,030",0,240,"80,066","4,301","1,930",658,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2000,"208,651",130,0,"2,261","7,074","56,453","5,858",0,"40,660","148,872",148,0,"26,019",893,"2,481",539,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2001,"218,892",0,0,97,0,"21,217","4,756",0,"12,812","57,133",0,315,"95,615","2,218",142,299,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2002,"229,292",0,0,499,121,"13,352","4,881",141,"61,713","162,634",214,"1,386","67,474",189,311,477,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2003,"197,892",0,40,"2,224","1,086","47,900","5,678",0,"47,986","88,088",0,152,"36,068","2,986","1,015",296,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2004,"275,238",0,0,"2,445","3,358","24,944","5,073",152,"59,544","163,974",0,625,"34,630","3,192",0,195,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2005,"251,906",0,67,"5,423",694,"99,530","13,239",0,"73,594","260,808","1,059",307,"33,847","2,480",682,0,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2006,"87,780",0,0,"8,645",839,"110,179","16,074",0,"77,324","161,777",163,317,"40,897","4,379",0,0,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2007,"283,042",0,0,"15,958","1,454","101,723","35,354",0,"103,711","318,854",224,336,"58,052","1,205",0,0,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2008,"162,888",0,0,"16,912",866,"66,934","11,628",0,"67,656","149,978",0,666,"37,279","1,460",38,9,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2009,"315,184",95,0,"9,668","5,863","74,430","21,284",0,"74,131","210,247",0,327,"83,088","1,432",47,0,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2010,"262,327",0,318,"50,918","1,376","277,596","20,472",0,"394,285","218,636",516,164,"26,807","1,449",0,0,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2011,"261,141",0,292,"3,904","12,313","87,310","13,490",0,"45,712","201,976",58,354,"125,607",658,0,0,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2012,"328,254",0,"1,421","4,859","5,419","69,546","8,623",355,"96,102","136,435",0,131,"17,016",0,0,0,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2013,"282,164",0,462,"2,893","13,147","46,023","9,726",0,"15,716","122,167",0,0,"62,047",0,184,202,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2014,"297,711",0,0,"18,572",0,"264,673","5,747",0,"254,873","123,601",0,246,"26,985",0,0,0,0,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2015,"326,435",431,"4,377","14,483","23,664","105,645","1,606",0,"98,394","59,856",107,236,"17,713",0,0,0,,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2016,"254,967",0,0,"8,415","2,108","184,190","12,363",0,"83,148","111,689",0,0,"29,920",0,,,,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2017,"324,858",0,139,"108,094","3,932","1,024,866","13,162",0,"326,894","108,643",43,,,,,,,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2018,"266,333",0,428,"28,696",126,"442,645","7,116",,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2019,"279,639",0,99,"10,967",,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2020,"302,595",0,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2021,"384,174",,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,
Ayakulik,2022,"352,462",,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,
Karluk Late,1976,"319,459",,,,,,,,,,,,,,,,,,,,0,,NA,,,
Karluk Late,1977,"366,936",,,,,,,,,,,,,,,,0,,,0,0,0,NA,,,
Karluk Late,1978,"112,194",,,,,,,,,,,,,,"6,728",0,0,,0,0,0,0,NA,,,
Karluk Late,1979,"248,908",,,,,,,,,,,0,"54,171","167,426","85,143",0,0,0,0,0,0,0,NA,,,
Karluk Late,1980,"14,227",,,,,,,0,446,"596,053","4,476",0,"156,074","177,587","25,537","1,190",0,0,0,0,0,0,NA,,,
Karluk Late,1981,"124,769",,,,0,"5,158","13,129",0,0,"402,872","2,521",0,"187,293","49,557","14,077",0,0,0,0,0,0,0,NA,,,
Karluk Late,1982,"41,702",,0,0,0,0,"1,261",0,"5,239","290,631",606,0,"110,997","34,711","19,631",0,0,0,0,0,0,0,NA,,,
Karluk Late,1983,"220,795",0,0,0,"4,079","4,160","12,830",0,480,"241,803","1,268",31,"213,452","42,156","47,370","2,070",0,0,0,0,0,0,NA,,,
Karluk Late,1984,"131,846",0,885,0,0,445,"6,246",0,"30,516","424,123",0,937,"303,542","271,018","71,764",471,0,0,651,0,0,0,NA,,,
Karluk Late,1985,"679,260",169,0,0,"1,084","30,165",212,189,"60,235","784,914",494,595,"493,743","421,972","43,998",462,42,0,0,0,0,0,NA,,,
Karluk Late,1986,"528,415",0,893,0,"15,519","39,109",978,105,"57,974","835,214","1,162",0,"114,862","655,219","60,240",563,147,0,325,"1,623",0,0,NA,,,
Karluk Late,1987,"412,157",106,"5,976",201,"17,067","24,703","1,737",0,550,"226,552","2,373",0,"23,389","320,723","54,451",79,0,0,"1,600",0,0,0,NA,,,
Karluk Late,1988,"282,306",0,"2,531",111,"2,424","4,649","1,512",0,"3,127","189,196","7,249",0,"71,078","212,649","16,740",0,0,0,0,9,0,0,NA,,,
Karluk Late,1989,"758,893",0,"3,555",799,"3,717","5,909","12,607",0,"3,302","308,439","6,233",0,"151,212","214,110","12,030",0,0,0,950,0,0,0,NA,,,
Karluk Late,1990,"541,891",0,"3,591",971,"6,292","16,995","3,241",0,"10,310","447,371","1,085",18,"52,479","80,226","62,392",591,0,0,"1,095",64,0,0,NA,,,
Karluk Late,1991,"831,970",0,"7,113",340,"2,879","16,292","3,023",0,"8,568","340,535","4,731",52,"191,311","85,334","13,107",952,111,0,659,0,0,0,NA,,,
Karluk Late,1992,"614,262",0,"1,567","1,923",0,"3,880","6,759",0,"12,234","57,188","5,043",0,"76,196","138,987","28,379",513,0,0,0,0,0,0,NA,,,
Karluk Late,1993,"396,288",0,0,"1,501","2,860","3,550","17,168",0,"11,541","412,758","1,362",36,"202,913","75,591","23,523",0,0,0,0,0,0,0,NA,,,
Karluk Late,1994,"587,258",0,0,198,"1,192","24,718","4,323",0,"17,261","616,350","1,008",0,"159,094","109,890","41,274",551,128,0,821,0,0,0,NA,,,
Karluk Late,1995,"504,977",0,"1,156",0,"3,219","48,766","8,685",0,"1,839","353,857","5,252",0,"390,880","129,216","28,253",424,284,0,405,"1,384",0,0,NA,,,
Karluk Late,1996,"323,969",0,540,633,0,"2,970",108,0,469,"283,071","2,817",0,"149,445","139,820","83,431",0,0,0,0,934,0,0,NA,,,
Karluk Late,1997,"311,902",0,0,407,0,"1,473","21,821",0,291,"494,043","18,682",0,"268,631","235,707","12,330",0,421,0,0,0,0,0,NA,,,
Karluk Late,1998,"384,848",0,0,136,0,586,"33,787","1,399","2,716","923,141","8,407",0,"78,063","143,454","12,558",0,0,0,0,284,0,0,NA,,,
Karluk Late,1999,"589,119",0,0,0,0,"25,117","41,401",0,"7,645","403,399","3,410",85,"154,603","210,642","65,446",0,208,0,0,94,0,0,NA,,,
Karluk Late,2000,"445,393",155,669,51,"3,376","6,049",270,0,"1,126","531,303","2,955",0,"292,380","55,025","100,967","2,875","4,014",0,"1,046",0,10,0,NA,,,
Karluk Late,2001,"524,739",0,0,0,0,"2,543","5,375",0,"2,611","132,216","3,786",0,"305,575","113,907","38,224","13,374",231,0,0,10,0,21,NA,,,
Karluk Late,2002,"408,734",0,0,62,"2,790","3,319","12,383",0,"6,844","183,353",672,361,"161,086","25,895","14,881",9,0,0,99,528,0,0,NA,,,
Karluk Late,2003,"626,854",0,0,208,"1,750","2,494","1,544",0,"1,887","41,395","2,247",0,"15,635","269,401","5,707",0,0,348,"10,460","1,746",0,0,NA,,,
Karluk Late,2004,"326,466",0,277,5,301,"1,998",510,0,543,"15,162","10,973",0,"7,084","223,546","8,868",0,0,0,"2,084",0,0,0,NA,,,
Karluk Late,2005,"498,102",0,"3,532",63,0,423,"2,022",0,544,"63,514",768,0,"20,543","72,929","3,929",0,0,0,0,0,0,0,NA,,,
Karluk Late,2006,"288,007",0,0,15,0,"1,734","2,029",0,"1,553","123,394","11,965",34,"38,311","73,030","7,613",59,0,0,0,0,0,0,NA,,,
Karluk Late,2007,"251,835",0,0,81,"2,235","3,207","18,490",0,"6,173","452,112",217,0,"183,111","64,437","9,435",901,0,0,0,0,0,0,NA,,,
Karluk Late,2008,"164,299",0,0,0,34,"8,620","6,489",0,"5,738","464,655",508,159,"215,642","60,733","5,958",154,0,0,0,0,0,0,NA,,,
Karluk Late,2009,"277,280",0,501,349,7,"14,742","11,322",0,"7,407","921,554","6,778",0,"51,167","74,985","1,009",0,0,0,0,0,0,0,NA,,,
Karluk Late,2010,"276,649",0,203,"1,020",0,"34,359","28,966",0,"44,158","578,076","2,578",0,"29,006","22,456","8,443",0,0,0,0,0,0,0,NA,,,
Karluk Late,2011,"230,273",0,0,"2,428",0,"35,700","48,035",0,"17,984","645,806","1,551","1,276","259,900","19,783",687,223,0,0,0,0,0,0,NA,,,
Karluk Late,2012,"314,605",0,0,846,77,"35,769","21,225",0,"67,635","555,033","2,524",619,"48,225","55,909","6,469",0,0,0,0,0,0,0,NA,,,
Karluk Late,2013,"336,479",0,129,"1,571","7,261","53,487","47,821",0,"13,851","889,228","3,421",0,"152,903","58,385","6,886",0,0,0,0,0,0,0,NA,,,
Karluk Late,2014,"543,469",0,"3,217","2,948",47,"59,007","9,674",0,"13,088","411,714",0,0,"148,917","23,625","4,151",0,204,0,0,0,,0,NA,,,
Karluk Late,2015,"368,896",0,"3,889","1,818","19,776","53,276","18,952",0,"27,127","440,615","4,150",0,"192,276","39,277","2,188",0,,0,0,,,,NA,,,
Karluk Late,2016,"314,935",0,850,"1,743",0,"18,294","9,593",0,"16,504","413,287",177,0,"147,267","19,779",,,,0,,,,,NA,,,
Karluk Late,2017,"385,896",0,"1,990",143,"26,946","47,069","25,934",0,"13,545","365,930","3,758",,,,,,,,,,,,NA,,,
Karluk Late,2018,"428,225",0,"2,832","2,136","1,500","5,496","27,268",,,,,,,,,,,,,,,,NA,,,
Karluk Late,2019,"317,381",0,813,705,,,,,,,,,,,,,,,,,,,NA,,,
Karluk Late,2020,"293,147",0,,,,,,,,,,,,,,,,,,,,,NA,,,
Karluk Late,2021,"376,209",,,,,,,,,,,,,,,,,,,,,,NA,,,
Karluk Late,2022,"326,801",,,,,,,,,,,,,,,,,,,,,,NA,,,
Karluk Early,1976,"204,037",,,,,,,,,,,,,,,,,,,,0,,NA,,,
Karluk Early,1977,"185,312",,,,,,,,,,,,,,,,0,,,0,0,0,NA,,,
Karluk Early,1978,"248,741",,,,,,,,,,,,,,"10,989",0,0,,0,0,0,0,NA,,,
Karluk Early,1979,"212,872",,,,,,,,,,,0,"50,484","45,654","14,673",641,0,0,0,0,0,0,NA,,,
Karluk Early,1980,"132,396",,,,,,,0,"11,635","193,760","4,085",0,"103,899","60,395","37,689",0,0,0,0,0,0,0,NA,,,
Karluk Early,1981,"97,937",,,,0,"8,558","18,604",0,"3,735","278,831","1,672",0,"117,158","38,129","22,433",272,0,0,0,0,0,0,NA,,,
Karluk Early,1982,"122,705",0,0,"1,244",841,"4,650","5,466",0,"21,058","197,293","4,169",0,"93,560","37,079","20,728",0,0,0,0,0,320,0,NA,,,
Karluk Early,1983,"215,620",0,0,143,564,"8,159","7,032",0,"14,244","149,947","1,728",0,"183,829","33,945","14,082",337,0,0,0,0,0,0,NA,,,
Karluk Early,1984,"288,422",0,0,0,0,"4,090","8,393",0,"5,830","97,537",738,0,"94,258","30,589","19,634",908,0,0,0,0,0,0,NA,,,
Karluk Early,1985,"316,688",0,0,0,24,"4,258","2,842",0,"3,969","72,857","3,010",0,"88,599","57,934","40,331","1,955",38,0,0,30,0,0,NA,,,
Karluk Early,1986,"358,756",0,24,0,337,"6,152","2,201",346,"6,443","87,691","4,031",94,"129,381","131,218","61,223",479,235,0,"1,508",113,0,0,NA,,,
Karluk Early,1987,"354,094",0,427,0,"1,456",958,"2,884",0,"8,503","114,504","19,876",416,"44,051","337,905","60,244",285,690,0,"2,309","1,969",0,0,NA,,,
Karluk Early,1988,"296,510",0,0,0,0,"8,383","6,297",0,"9,708","84,322","13,770",0,"37,096","202,729","70,357",320,39,0,231,"2,906",0,0,NA,,,
Karluk Early,1989,"349,753",0,0,"1,621",0,"8,492","7,624",0,"13,979","104,564","5,517",0,"167,751","101,296","69,709",1,0,0,"5,362","1,713",0,0,NA,,,
Karluk Early,1990,"196,197",0,0,181,0,"18,149","2,780",0,"50,649","79,156","6,586",652,"146,751","97,063","70,863",269,0,0,760,0,0,0,NA,,,
Karluk Early,1991,"243,069",0,0,"1,224","1,062","26,661","12,015",0,"83,430","326,422","7,087",0,"127,809","81,364","12,113",107,0,809,"2,476",247,0,0,NA,,,
Karluk Early,1992,"217,152",0,0,"2,669",4,"9,627","9,642",0,"13,159","52,730","14,935",0,"42,891","58,375","36,603",769,79,0,0,0,0,0,NA,,,
Karluk Early,1993,"261,169",0,2,"1,534",350,"3,309","18,252",0,"7,718","226,377","2,275",0,"128,158","35,029","42,563","1,752",288,0,437,0,0,0,NA,,,
Karluk Early,1994,"260,771",0,0,"1,017",0,"8,956","7,266",0,"41,179","294,780","1,857",427,"182,133","54,148","33,887",587,"1,042",0,"1,781",0,0,0,NA,,,
Karluk Early,1995,"238,079",0,0,218,0,"23,268","13,106",0,"33,004","231,809","3,463",0,"245,934","83,559","52,470","1,405",492,0,835,0,0,0,NA,,,
Karluk Early,1996,"250,357",0,0,0,0,"2,063","5,959",0,"2,217","253,847","2,326",0,"215,129","84,029","42,035",61,"1,461",0,0,114,0,0,NA,,,
Karluk Early,1997,"252,859",0,0,0,"1,838","3,930","11,696",0,"6,691","233,964","3,274",0,"131,879","63,748","24,066",0,0,0,0,0,0,0,NA,,,
Karluk Early,1998,"252,298",0,0,574,0,"4,258","19,885",0,"5,410","531,206","4,517",532,"168,024","104,530","14,578",0,0,715,0,0,0,0,NA,,,
Karluk Early,1999,"392,419",0,0,898,0,"15,382","28,948",0,"33,620","432,204","10,393",76,"192,314","80,270","48,461",0,116,0,0,0,0,0,NA,,,
Karluk Early,2000,"291,351",0,0,939,0,"9,611","4,286",0,"3,393","223,141","6,013",129,"109,252","78,082","74,506",483,"1,561",0,523,0,0,0,NA,,,
Karluk Early,2001,"338,799",0,0,0,0,"3,223","6,573",0,"1,102","216,151","5,644",0,"274,770","51,394","42,585","3,144",771,0,425,65,0,59,NA,,,
Karluk Early,2002,"456,842",0,0,78,0,"4,894","11,188",0,"7,592","69,773","1,251",99,"59,363","12,086","4,882",698,0,0,0,0,0,0,NA,,,
Karluk Early,2003,"451,856",0,0,0,286,"2,237","9,403",0,"1,150","30,926",638,49,"15,852","15,878","1,494",1,0,621,686,128,0,0,NA,,,
Karluk Early,2004,"393,468",0,760,0,99,196,390,0,946,"17,044","4,700",0,"5,120","32,065","10,449",0,21,0,101,0,0,0,NA,,,
Karluk Early,2005,"283,860",0,0,279,0,"6,029","1,257",0,"2,506","14,088","4,245",0,"7,754","16,806",871,0,0,176,0,0,0,0,NA,,,
Karluk Early,2006,"202,366",0,0,0,23,"15,167","5,207",0,"4,056","27,614","6,532",0,"13,395","8,786","1,027",0,0,0,0,0,0,0,NA,,,
Karluk Early,2007,"294,740",0,0,759,20,"3,832","16,049",0,"10,030","175,426","1,589",21,"158,348","9,584","5,643",700,0,0,0,0,0,0,NA,,,
Karluk Early,2008,"82,191",0,0,338,0,"15,219","10,309",102,"44,996","184,375","2,182",137,"145,950","9,675","1,599",63,0,0,0,0,0,0,NA,,,
Karluk Early,2009,"52,798",0,0,240,8,"20,084","22,414",0,"7,071","186,660",978,0,"27,530","2,048",1,0,0,0,0,0,0,0,NA,,,
Karluk Early,2010,"71,453",0,0,"2,288",0,"28,315","41,549",0,"23,538","276,983","1,242",0,"18,647","3,700",447,33,0,0,0,0,0,0,NA,,,
Karluk Early,2011,"87,049",148,184,"1,556",0,"23,576","28,230",0,"9,274","129,421","1,155",494,"46,345",805,251,49,0,0,0,0,0,0,NA,,,
Karluk Early,2012,"188,085",0,0,932,0,"28,938","23,415",280,"58,091","266,861","2,089",49,"29,594","1,714",410,0,0,0,0,0,0,0,NA,,,
Karluk Early,2013,"234,880",0,0,"1,208","2,883","30,722","21,558",0,"6,425","187,432","1,984",0,"96,900","8,260",406,0,0,0,0,0,0,0,NA,,,
Karluk Early,2014,"252,097",0,362,605,49,"8,380","8,919",0,"3,382","87,325",492,0,"13,910","1,482",67,0,0,0,0,0,,0,NA,,,
Karluk Early,2015,"260,758",80,"1,165","1,516","3,042","20,573","22,131",0,"6,718","137,085","1,819",0,"36,244","3,715",222,0,,0,0,,,,NA,,,
Karluk Early,2016,"173,874",0,136,110,0,"6,742","11,439",0,"3,587","63,430",834,0,"7,245","2,746",,,,0,,,,,NA,,,
Karluk Early,2017,"242,599",0,0,"1,031",0,"8,305","22,470",0,"5,518","163,831","3,383",,,,,,,,,,,,NA,,,
Karluk Early,2018,"205,054",0,0,43,0,"8,562","14,401",,,,,,,,,,,,,,,,NA,,,
Karluk Early,2019,"190,168",0,39,134,,,,,,,,,,,,,,,,,,,NA,,,
Karluk Early,2020,"158,846",0,,,,,,,,,,,,,,,,,,,,,NA,,,
Karluk Early,2021,"131,775",,,,,,,,,,,,,,,,,,,,,,NA,,,
Karluk Early,2022,"177,008",,,,,,,,,,,,,,,,,,,,,,NA,,,
Chignik Early,1983,"426,178",0,0,0,"17,466","73,043","2,206",193,"242,100","28,031",0,283,"236,127",1,641,"1,970",0,0,0,0,NA,0,NA,,,
Chignik Early,1984,"597,713",0,559,"1,778","1,323","48,740","1,190",0,"401,078","51,277",0,"2,321","278,456",643,"2,147",710,0,0,0,0,NA,0,NA,,,
Chignik Early,1985,"376,578",191,193,449,604,"50,974",464,876,"391,503","62,324",0,"23,658","367,608","1,783","11,317","1,361",0,0,0,0,NA,0,NA,,,
Chignik Early,1986,"498,818",385,441,"1,731","5,048","391,094",0,9,"2,006,912","63,743",9,"3,408","277,157","15,578","1,038","5,196",0,0,0,0,NA,0,NA,,,
Chignik Early,1987,"490,454",0,956,"2,259","1,139","186,751","1,087","1,021","893,253","95,484",44,"10,059","393,664","2,634","2,913","5,049",67,0,0,0,NA,0,NA,,,
Chignik Early,1988,"447,972",0,0,"1,975",775,"94,108","2,052",0,"538,727","119,891",292,"3,415","705,857","1,298",188,489,0,0,0,0,NA,0,NA,,,
Chignik Early,1989,"463,544",0,47,"8,258","5,441","217,894","2,753",282,"713,505","91,351",0,"4,811","236,100",984,"10,919","1,080",189,0,0,1,NA,0,NA,,,
Chignik Early,1990,"500,770",0,"1,362",574,"32,453","127,729","3,094",758,"569,663","219,793",0,"5,396","530,005",1,"7,871","3,985",0,0,0,0,NA,0,NA,,,
Chignik Early,1991,"755,846",0,"1,568",529,"2,526","129,796",336,755,"1,168,205","31,026",0,"1,531","130,140","1,227","2,929",209,0,0,0,0,NA,0,NA,,,
Chignik Early,1992,"435,594",0,"2,472",684,"114,842","48,586","1,792",535,"451,183","69,267",6,"1,307","189,572","2,151","3,217",0,0,0,0,0,NA,0,NA,,,
Chignik Early,1993,"432,935",0,"3,262",9,"13,224","53,727","1,579",183,"211,610","106,230",0,643,"404,776","1,383",392,977,0,0,0,0,NA,0,NA,,,
Chignik Early,1994,"680,548",0,338,796,0,"100,592",737,0,"1,043,909","171,623",0,"7,966","277,779",0,38,485,0,0,0,0,NA,0,NA,,,
Chignik Early,1995,"446,160",0,"1,919",879,"27,999","428,388",0,0,"1,076,855","12,920",0,"6,137","66,992",0,894,817,0,0,0,0,NA,0,NA,,,
Chignik Early,1996,"429,463",0,"7,388",383,"56,447","41,927",0,650,"1,216,247","10,544",0,"12,172","258,814",536,"1,229",576,0,0,0,0,NA,0,NA,,,
Chignik Early,1997,"468,840",0,7,0,"7,842","52,614",826,16,"480,563","37,131",0,"3,872","155,114",14,"1,001",57,0,0,0,0,NA,0,NA,,,
Chignik Early,1998,"482,890",0,182,916,"2,877","202,127",0,0,"627,411","41,574",0,"3,096","123,598","1,382",0,0,0,0,0,0,NA,0,NA,,,
Chignik Early,1999,"424,534",0,"1,994",56,"19,041","98,261",334,0,"562,015","78,024",0,779,"163,607",0,891,"1,469",0,0,0,0,NA,0,NA,,,
Chignik Early,2000,"366,082",0,"1,530",18,"14,222","243,298",720,0,"972,742","42,599",0,"10,559","216,493",0,"2,783","5,827",0,0,0,0,NA,0,NA,,,
Chignik Early,2001,"835,060",0,"2,713",7,"51,309","68,775",0,"1,117","594,874","18,997",0,"13,130","221,082",146,134,"3,567",0,0,0,0,NA,0,NA,,,
Chignik Early,2002,"393,196",0,0,0,"8,655","39,895",0,529,"258,918","7,569",0,"3,945","71,538",0,0,0,0,0,0,0,NA,0,NA,,,
Chignik Early,2003,"365,050",0,"1,704",4,"72,596","56,108",0,887,"493,454","19,327",0,"3,101","69,163",86,141,59,0,0,0,0,NA,0,NA,,,
Chignik Early,2004,"362,033",0,"7,092",133,"123,626","45,878",0,869,"732,679","36,012",0,"2,130","140,464",0,389,"2,426",0,0,0,0,NA,0,NA,,,
Chignik Early,2005,"335,061",0,386,128,"25,393","128,093",357,0,"882,077","12,945",0,"2,664","478,930","6,424","25,975",358,539,0,0,0,NA,0,NA,,,
Chignik Early,2006,"411,786",0,"1,192","1,125","14,468","205,239",764,0,"2,184,030","114,347",0,"34,706","587,271",0,"8,663","4,417",0,0,0,0,NA,0,NA,,,
Chignik Early,2007,"389,781",0,"2,155",251,"14,513","38,654",976,"1,067","313,684","71,379",0,"1,198","410,848",0,181,992,0,0,0,0,NA,0,NA,,,
Chignik Early,2008,"440,697",0,354,30,"10,332","423,187",1,0,"1,840,839","3,871",0,"4,822","62,680",0,"1,196",0,0,0,0,0,NA,0,NA,,,
Chignik Early,2009,"446,383",0,0,238,"3,599","45,188",69,544,"95,228","38,498",0,333,"104,941","1,546","3,535",4,"1,195",0,0,0,NA,0,NA,,,
Chignik Early,2010,"450,518",0,0,"1,143",0,"171,035",877,0,"352,782","70,841",0,858,"312,747",858,"4,506","2,394",0,0,0,0,NA,0,NA,,,
Chignik Early,2011,"492,557",0,0,"2,824",537,"200,128",792,0,"776,098","68,683",0,"6,656","323,775",73,292,"1,511",0,0,0,0,NA,0,NA,,,
Chignik Early,2012,"360,709",0,0,"1,699",386,"107,712",430,0,"569,061","25,297",0,"3,057","18,657",0,435,864,0,0,0,0,NA,0,NA,,,
Chignik Early,2013,"404,753",0,0,491,"40,025","37,552",53,296,"57,462","22,330",0,"1,097","102,155",0,0,370,0,0,0,0,NA,0,NA,,,
Chignik Early,2014,"353,798",0,"3,832",553,"10,722","50,420",0,729,"123,219","11,075",0,"1,322","30,904",153,0,0,0,0,0,0,NA,0,NA,,,
Chignik Early,2015,"421,848",0,"17,911",342,"131,267","44,160",183,361,"89,129","29,673",0,245,"60,187",0,128,381,,0,0,,NA,,NA,,,
Chignik Early,2016,"416,711",0,"1,530","1,099",558,"22,782","1,493",53,"109,027","16,623",0,180,"61,685",487,,,,0,,,NA,,NA,,,
Chignik Early,2017,"420,497",0,887,"1,152","2,949","92,386",76,0,"157,373","11,009",0,,,,,,,,,,NA,,NA,,,
Chignik Early,2018,"182,974",0,"12,664","1,693","34,676","126,780",5,,,,,,,,,,,,,,NA,,NA,,,
Chignik Early,2019,"387,110",0,"32,650",877,,,,,,,,,,,,,,,,,NA,,NA,,,
Chignik Early,2020,"178,785",487,,,,,,,,,,,,,,,,,,,NA,,NA,,,
Chignik Early,2021,"295,726",,,,,,,,,,,,,,,,,,,,NA,,NA,,,
Chignik Early,2022,"412,228",,,,,,,,,,,,,,,,,,,,NA,,NA,,,
Chignik Late,1983,"428,034",0,0,0,"2,754","11,219","3,531",67,"98,450","94,832",0,1,"990,756",774,8,"10,582",0,0,0,0,NA,168,NA,,,
Chignik Late,1984,"268,495",0,370,"1,505",339,"22,986","8,673",0,"54,207","290,887",0,"2,247","1,316,305","1,629","4,856","7,280",0,0,0,0,NA,0,NA,,,
Chignik Late,1985,"369,260",122,67,475,10,"6,634","13,543",531,"118,217","140,920",0,686,"277,513",719,381,"2,770",0,0,0,0,NA,0,NA,,,
Chignik Late,1986,"274,501",133,1,"1,582","12,885","92,066",920,66,"91,510","120,805",66,593,"294,513","2,316",585,"8,855",302,0,0,0,NA,0,NA,,,
Chignik Late,1987,"313,289",0,"6,060",97,594,"28,763","6,913",84,"207,827","148,805",203,"3,955","716,709","2,945","79,544","5,896",91,0,0,0,NA,0,NA,,,
Chignik Late,1988,"227,785",0,0,"1,685",661,"27,011","2,190",0,"180,590","75,461",46,"3,088","356,442","3,370","5,401","8,031",237,0,0,265,NA,0,NA,,,
Chignik Late,1989,"477,631",0,488,"4,818","5,869","107,580","2,914",754,"452,821","117,762",377,"1,815","983,343","5,833","82,894","10,600",36,0,137,0,NA,0,NA,,,
Chignik Late,1990,"269,640",0,264,334,"7,331","30,010","2,741",6,"207,504","120,923",0,"2,044","500,976","1,202","13,010","1,416",248,0,0,0,NA,0,NA,,,
Chignik Late,1991,"284,252",0,154,265,657,"67,777","1,717",125,"254,854","99,394",0,320,"401,404","2,579","3,805","4,990",0,0,0,0,NA,0,NA,,,
Chignik Late,1992,"331,009",0,14,"1,165","13,778","18,379","10,763",5,"122,108","178,486","3,296","1,978","564,845","59,607","19,420","1,198",0,0,0,0,NA,0,NA,,,
Chignik Late,1993,"264,442",0,159,554,"1,783","19,487","16,258",2,"100,934","295,456",0,"1,939","1,018,154","4,499",178,"1,262",0,0,0,0,NA,0,NA,,,
